rank,mode,lower_value,upper_value,value,bfi,output_q16,normalized_output,delta_q16_from_prev
28864,blend8,128,219,219,4,38235,0.5834287022201877,1
28865,blend8,137,153,153,2,38237,0.5834592202639811,2
28866,blend8,46,172,172,1,38238,0.5834744792858778,1
28867,blend8,41,174,174,1,38239,0.5834897383077745,1
28868,blend8,104,157,157,1,38240,0.5835049973296712,1
28869,blend8,114,194,194,3,38241,0.5835202563515679,1
28870,blend8,53,210,210,2,38242,0.5835355153734646,1
28871,blend8,123,152,152,1,38243,0.5835507743953613,1
28872,blend8,139,148,148,1,38244,0.583566033417258,1
28873,blend8,126,176,176,3,38245,0.5835812924391547,1
28874,blend8,16,237,237,2,38246,0.5835965514610514,1
28875,blend8,8,243,243,2,38248,0.5836270695048448,2
28876,blend8,123,161,161,2,38249,0.5836423285267415,1
28877,blend8,37,222,222,2,38250,0.5836575875486382,1
28878,blend8,95,159,159,1,38251,0.5836728465705349,1
28879,blend8,142,147,147,1,38252,0.5836881055924316,1
28880,blend8,65,167,167,1,38253,0.5837033646143283,1
28881,blend8,11,181,181,1,38254,0.583718623636225,1
28882,blend8,44,217,217,2,38255,0.5837338826581216,1
28883,blend8,58,207,207,2,38256,0.5837491416800183,1
28884,blend8,115,193,193,3,38257,0.583764400701915,1
28885,blend8,145,147,147,1,38258,0.5837796597238117,1
28886,blend8,132,155,155,2,38259,0.5837949187457084,1
28887,blend8,136,167,167,3,38261,0.5838254367895018,2
28888,blend8,122,152,152,1,38262,0.5838406958113985,1
28889,blend8,89,234,234,3,38263,0.5838559548332952,1
28890,blend8,142,152,152,3,38264,0.5838712138551919,1
28891,blend8,23,178,178,1,38265,0.5838864728770886,1
28892,blend8,77,254,254,3,38266,0.5839017318989853,1
28893,blend8,130,170,170,3,38267,0.583916990920882,1
28894,blend8,49,172,172,1,38268,0.5839322499427787,1
28895,blend8,76,164,164,1,38269,0.5839475089646754,1
28896,blend8,99,178,178,2,38270,0.5839627679865721,1
28897,blend8,47,172,172,1,38271,0.5839780270084688,1
28898,blend8,131,150,150,1,38272,0.5839932860303655,1
28899,blend8,87,161,161,1,38273,0.5840085450522622,1
28900,blend8,66,167,167,1,38274,0.5840238040741589,1
28901,blend8,93,227,227,3,38275,0.5840390630960556,1
28902,fill8,0,146,146,0,38276,0.5840543221179523,1
28903,blend8,111,155,155,1,38277,0.584069581139849,1
28904,blend8,15,180,180,1,38278,0.5840848401617457,1
28905,blend8,109,156,156,1,38279,0.5841000991836424,1
28906,blend8,135,194,194,4,38280,0.5841153582055391,1
28907,blend8,89,185,185,2,38281,0.5841306172274358,1
28908,blend8,130,150,150,1,38282,0.5841458762493325,1
28909,blend8,98,179,179,2,38283,0.5841611352712291,1
28910,blend8,37,175,175,1,38284,0.5841763942931258,1
28911,blend8,134,149,149,1,38286,0.5842069123369192,2
28912,blend8,70,166,166,1,38287,0.5842221713588159,1
28913,blend8,51,171,171,1,38288,0.5842374303807126,1
28914,blend8,73,166,166,1,38289,0.5842526894026093,1
28915,blend8,105,209,209,3,38290,0.584267948424506,1
28916,blend8,78,193,193,2,38291,0.5842832074464027,1
28917,blend8,26,178,178,1,38292,0.5842984664682994,1
28918,blend8,6,183,183,1,38293,0.5843137254901961,1
28919,blend8,28,177,177,1,38294,0.5843289845120928,1
28920,blend8,122,245,245,4,38295,0.5843442435339895,1
28921,blend8,82,247,247,3,38296,0.5843595025558862,1
28922,blend8,11,241,241,2,38297,0.5843747615777829,1
28923,blend8,71,198,198,2,38298,0.5843900205996796,1
28924,blend8,33,225,225,2,38299,0.5844052796215763,1
28925,blend8,123,181,181,3,38300,0.584420538643473,1
28926,blend8,16,180,180,1,38301,0.5844357976653697,1
28927,blend8,54,170,170,1,38303,0.5844663157091631,2
28928,blend8,12,181,181,1,38304,0.5844815747310598,1
28929,blend8,62,204,204,2,38305,0.5844968337529565,1
28930,blend8,111,199,199,3,38306,0.5845120927748532,1
28931,blend8,135,154,154,2,38307,0.5845273517967499,1
28932,blend8,55,170,170,1,38309,0.5845578698405433,2
28933,blend8,85,241,241,3,38310,0.58457312886244,1
28934,blend8,128,220,220,4,38311,0.5845883878843366,1
28935,blend8,145,148,148,1,38313,0.58461890592813,2
28936,blend8,96,159,159,1,38314,0.5846341649500267,1
28937,blend8,82,163,163,1,38315,0.5846494239719234,1
28938,blend8,25,179,179,1,38316,0.5846646829938201,1
28939,blend8,36,223,223,2,38317,0.5846799420157168,1
28940,blend8,130,157,157,2,38318,0.5846952010376135,1
28941,blend8,18,180,180,1,38319,0.5847104600595102,1
28942,blend8,57,170,170,1,38320,0.5847257190814069,1
28943,blend8,105,157,157,1,38321,0.5847409781033036,1
28944,blend8,108,204,204,3,38322,0.5847562371252003,1
28945,blend8,92,160,160,1,38323,0.584771496147097,1
28946,blend8,63,168,168,1,38324,0.5847867551689937,1
28947,blend8,98,159,159,1,38326,0.5848172732127871,2
28948,blend8,87,238,238,3,38327,0.5848325322346838,1
28949,blend8,136,157,157,2,38328,0.5848477912565805,1
28950,blend8,82,190,190,2,38329,0.5848630502784772,1
28951,blend8,98,221,221,3,38330,0.5848783093003739,1
28952,blend8,32,176,176,1,38331,0.5848935683222706,1
28953,blend8,43,173,173,1,38332,0.5849088273441673,1
28954,blend8,91,184,184,2,38333,0.584924086366064,1
28955,blend8,67,167,167,1,38334,0.5849393453879607,1
28956,blend8,124,152,152,1,38335,0.5849546044098574,1
28957,blend8,22,233,233,2,38336,0.5849698634317541,1
28958,blend8,121,153,153,1,38337,0.5849851224536508,1
28959,blend8,32,226,226,2,38338,0.5850003814755474,1
28960,blend8,10,182,182,1,38339,0.5850156404974441,1
28961,blend8,54,210,210,2,38341,0.5850461585412375,2
28962,blend8,59,169,169,1,38342,0.5850614175631342,1
28963,blend8,88,161,161,1,38344,0.5850919356069276,2
28964,blend8,106,208,208,3,38345,0.5851071946288243,1
28965,blend8,69,167,167,1,38346,0.585122453650721,1
28966,blend8,111,170,170,2,38347,0.5851377126726177,1
28967,blend8,64,203,203,2,38348,0.5851529716945144,1
28968,blend8,77,164,164,1,38349,0.5851682307164111,1
28969,blend8,57,208,208,2,38350,0.5851834897383078,1
28970,blend8,124,238,238,4,38351,0.5851987487602045,1
28971,blend8,20,179,179,1,38352,0.5852140077821012,1
28972,blend8,146,148,148,4,38353,0.5852292668039979,1
28973,blend8,96,160,160,1,38354,0.5852445258258946,1
28974,blend8,143,159,159,4,38355,0.5852597848477913,1
28975,blend8,38,175,175,1,38356,0.585275043869688,1
28976,blend8,39,221,221,2,38357,0.5852903028915847,1
28977,blend8,94,160,160,1,38358,0.5853055619134814,1
28978,blend8,29,228,228,2,38359,0.5853208209353781,1
28979,blend8,13,181,181,1,38360,0.5853360799572748,1
28980,blend8,133,150,150,1,38361,0.5853513389791715,1
28981,blend8,100,159,159,1,38363,0.5853818570229649,2
28982,blend8,114,155,155,1,38364,0.5853971160448616,1
28983,blend8,108,172,172,2,38365,0.5854123750667583,1
28984,blend8,17,237,237,2,38366,0.585427634088655,1
28985,blend8,142,149,149,2,38367,0.5854428931105516,1
28986,blend8,16,238,238,2,38368,0.5854581521324483,1
28987,blend8,102,158,158,1,38369,0.585473411154345,1
28988,blend8,89,161,161,1,38370,0.5854886701762417,1
28989,blend8,29,177,177,1,38371,0.5855039291981384,1
28990,blend8,28,230,230,2,38372,0.5855191882200351,1
28991,blend8,63,204,204,2,38373,0.5855344472419318,1
28992,blend8,138,149,149,1,38374,0.5855497062638285,1
28993,blend8,137,185,185,4,38375,0.5855649652857252,1
28994,blend8,17,180,180,1,38376,0.5855802243076219,1
28995,blend8,132,150,150,1,38377,0.5855954833295186,1
28996,blend8,44,173,173,1,38378,0.5856107423514153,1
28997,blend8,142,148,148,1,38379,0.585626001373312,1
28998,blend8,31,227,227,2,38380,0.5856412603952087,1
28999,blend8,33,176,176,1,38381,0.5856565194171054,1
29000,blend8,119,165,165,2,38382,0.5856717784390021,1
29001,blend8,79,164,164,1,38383,0.5856870374608988,1
29002,blend8,81,164,164,1,38384,0.5857022964827955,1
29003,blend8,128,151,151,1,38385,0.5857175555046922,1
29004,blend8,126,152,152,1,38386,0.5857328145265889,1
29005,blend8,109,203,203,3,38387,0.5857480735484856,1
29006,blend8,0,188,188,1,38388,0.5857633325703823,1
29007,blend8,90,185,185,2,38390,0.5857938506141757,2
29008,blend8,32,177,177,1,38391,0.5858091096360724,1
29009,blend8,67,201,201,2,38392,0.585824368657969,1
29010,blend8,138,181,181,4,38394,0.5858548867017624,2
29011,blend8,40,175,175,1,38395,0.5858701457236591,1
29012,blend8,30,177,177,1,38396,0.5858854047455558,1
29013,blend8,47,216,216,2,38397,0.5859006637674525,1
29014,blend8,19,236,236,2,38398,0.5859159227893492,1
29015,blend8,21,179,179,1,38399,0.5859311818112459,1
29016,blend8,37,223,223,2,38400,0.5859464408331426,1
29017,blend8,78,254,254,3,38401,0.5859616998550393,1
29018,blend8,75,165,165,1,38402,0.585976958876936,1
29019,blend8,110,156,156,1,38403,0.5859922178988327,1
29020,blend8,100,218,218,3,38404,0.5860074769207294,1
29021,blend8,127,160,160,2,38405,0.5860227359426261,1
29022,blend8,66,202,202,2,38406,0.5860379949645228,1
29023,blend8,119,154,154,1,38407,0.5860532539864195,1
29024,blend8,44,218,218,2,38408,0.5860685130083162,1
29025,blend8,118,154,154,1,38410,0.5860990310521096,2
29026,blend8,7,183,183,1,38411,0.5861142900740063,1
29027,blend8,2,185,185,1,38412,0.586129549095903,1
29028,blend8,34,176,176,1,38413,0.5861448081177997,1
29029,blend8,146,147,147,2,38414,0.5861600671396964,1
29030,blend8,5,184,184,1,38415,0.5861753261615931,1
29031,blend8,35,176,176,1,38416,0.5861905851834898,1
29032,blend8,46,173,173,1,38417,0.5862058442053865,1
29033,blend8,143,149,149,2,38418,0.5862211032272832,1
29034,blend8,85,163,163,1,38419,0.5862363622491799,1
29035,blend8,59,207,207,2,38420,0.5862516212710766,1
29036,blend8,41,220,220,2,38421,0.5862668802929732,1
29037,blend8,93,228,228,3,38422,0.5862821393148699,1
29038,blend8,135,150,150,1,38423,0.5862973983367666,1
29039,blend8,96,181,181,2,38424,0.5863126573586633,1
29040,blend8,134,155,155,2,38425,0.58632791638056,1
29041,blend8,65,168,168,1,38427,0.5863584344243534,2
29042,blend8,137,162,162,3,38428,0.5863736934462501,1
29043,blend8,106,157,157,1,38429,0.5863889524681468,1
29044,blend8,11,182,182,1,38431,0.5864194705119402,2
29045,blend8,99,179,179,2,38432,0.5864347295338369,1
29046,blend8,27,178,178,1,38433,0.5864499885557336,1
29047,blend8,127,152,152,1,38434,0.5864652475776303,1
29048,blend8,111,156,156,1,38436,0.5864957656214237,2
29049,blend8,42,174,174,1,38437,0.5865110246433204,1
29050,blend8,11,242,242,2,38438,0.5865262836652171,1
29051,blend8,129,151,151,1,38439,0.5865415426871138,1
29052,blend8,19,180,180,1,38440,0.5865568017090105,1
29053,blend8,85,189,189,2,38441,0.5865720607309072,1
29054,blend8,75,196,196,2,38443,0.5866025787747006,2
29055,blend8,18,237,237,2,38444,0.5866178377965973,1
29056,blend8,25,232,232,2,38445,0.586633096818494,1
29057,blend8,69,200,200,2,38446,0.5866483558403907,1
29058,blend8,53,171,171,1,38448,0.586678873884184,2
29059,blend8,101,159,159,1,38449,0.5866941329060807,1
29060,blend8,22,179,179,1,38450,0.5867093919279774,1
29061,blend8,108,157,157,1,38451,0.5867246509498741,1
29062,blend8,76,165,165,1,38452,0.5867399099717708,1
29063,blend8,146,148,148,3,38453,0.5867551689936675,1
29064,blend8,51,172,172,1,38454,0.5867704280155642,1
29065,blend8,81,249,249,3,38455,0.5867856870374609,1
29066,blend8,36,224,224,2,38456,0.5868009460593576,1
29067,blend8,12,182,182,1,38457,0.5868162050812543,1
29068,blend8,45,173,173,1,38458,0.586831464103151,1
29069,blend8,41,175,175,1,38459,0.5868467231250477,1
29070,blend8,53,172,172,1,38460,0.5868619821469444,1
29071,blend8,10,183,183,1,38461,0.5868772411688411,1
29072,blend8,7,245,245,2,38462,0.5868925001907378,1
29073,blend8,86,188,188,2,38464,0.5869230182345312,2
29074,blend8,90,161,161,1,38465,0.5869382772564279,1
29075,blend8,62,169,169,1,38466,0.5869535362783246,1
29076,blend8,15,181,181,1,38467,0.5869687953002213,1
29077,blend8,101,217,217,3,38468,0.586984054322118,1
29078,blend8,143,162,162,4,38469,0.5869993133440147,1
29079,blend8,122,153,153,1,38471,0.5870298313878081,2
29080,blend8,8,183,183,1,38472,0.5870450904097048,1
29081,blend8,38,223,223,2,38474,0.5870756084534982,2
29082,blend8,88,238,238,3,38475,0.5870908674753949,1
29083,blend8,61,206,206,2,38476,0.5871061264972915,1
29084,blend8,133,168,168,3,38477,0.5871213855191882,1
29085,blend8,29,229,229,2,38478,0.5871366445410849,1
29086,blend8,70,167,167,1,38479,0.5871519035629816,1
29087,blend8,121,154,154,1,38480,0.5871671625848783,1
29088,blend8,43,174,174,1,38481,0.587182421606775,1
29089,blend8,142,154,154,3,38482,0.5871976806286717,1
29090,blend8,115,155,155,1,38483,0.5872129396505684,1
29091,blend8,113,156,156,1,38486,0.5872587167162585,3
29092,blend8,48,173,173,1,38487,0.5872739757381552,1
29093,blend8,107,208,208,3,38488,0.5872892347600519,1
29094,blend8,21,235,235,2,38489,0.5873044937819486,1
29095,blend8,44,219,219,2,38490,0.5873197528038453,1
29096,blend8,107,157,157,1,38491,0.587335011825742,1
29097,blend8,24,179,179,1,38492,0.5873502708476387,1
29098,blend8,120,165,165,2,38493,0.5873655298695354,1
29099,blend8,91,161,161,1,38495,0.5873960479133288,2
29100,blend8,124,162,162,2,38496,0.5874113069352255,1
29101,blend8,103,158,158,1,38497,0.5874265659571222,1
29102,blend8,37,176,176,1,38498,0.5874418249790189,1
29103,blend8,4,248,248,2,38499,0.5874570840009156,1
29104,blend8,109,157,157,1,38500,0.5874723430228123,1
29105,blend8,1,186,186,1,38501,0.587487602044709,1
29106,blend8,23,179,179,1,38502,0.5875028610666057,1
29107,blend8,27,231,231,2,38503,0.5875181200885023,1
29108,blend8,3,185,185,1,38504,0.587533379110399,1
29109,blend8,120,166,166,2,38505,0.5875486381322957,1
29110,blend8,145,155,155,4,38506,0.5875638971541924,1
29111,blend8,84,163,163,1,38507,0.5875791561760891,1
29112,blend8,66,168,168,1,38508,0.5875944151979858,1
29113,blend8,130,216,216,4,38509,0.5876096742198825,1
29114,blend8,74,166,166,1,38511,0.5876401922636759,2
29115,blend8,49,173,173,1,38512,0.5876554512855726,1
29116,blend8,117,155,155,1,38513,0.5876707103074693,1
29117,blend8,89,162,162,1,38515,0.5877012283512627,2
29118,blend8,26,179,179,1,38516,0.5877164873731594,1
29119,blend8,20,180,180,1,38517,0.5877317463950561,1
29120,blend8,4,185,185,1,38518,0.5877470054169528,1
29121,blend8,123,163,163,2,38519,0.5877622644388495,1
29122,blend8,13,239,239,2,38520,0.5877775234607462,1
29123,blend8,67,168,168,1,38521,0.5877927824826429,1
29124,blend8,6,184,184,1,38522,0.5878080415045396,1
29125,blend8,77,255,255,3,38523,0.5878233005264363,1
29126,blend8,136,151,151,1,38524,0.587838559548333,1
29127,blend8,126,179,179,3,38525,0.5878538185702297,1
29128,blend8,128,152,152,1,38526,0.5878690775921264,1
29129,blend8,67,202,202,2,38527,0.5878843366140231,1
29130,blend8,132,208,208,4,38528,0.5878995956359198,1
29131,blend8,77,165,165,1,38529,0.5879148546578165,1
29132,blend8,9,183,183,1,38530,0.5879301136797132,1
29133,blend8,16,239,239,2,38531,0.5879453727016098,1
29134,blend8,16,181,181,1,38532,0.5879606317235065,1
29135,blend8,88,162,162,1,38533,0.5879758907454032,1
29136,blend8,112,156,156,1,38535,0.5880064087891966,2
29137,blend8,31,228,228,2,38536,0.5880216678110933,1
29138,blend8,36,177,177,1,38537,0.58803692683299,1
29139,blend8,94,161,161,1,38538,0.5880521858548867,1
29140,blend8,34,226,226,2,38539,0.5880674448767834,1
29141,blend8,82,164,164,1,38540,0.5880827038986801,1
29142,blend8,100,179,179,2,38541,0.5880979629205768,1
29143,blend8,33,177,177,1,38542,0.5881132219424735,1
29144,blend8,84,245,245,3,38543,0.5881284809643702,1
29145,blend8,137,164,164,3,38544,0.5881437399862669,1
29146,blend8,126,153,153,1,38545,0.5881589990081636,1
29147,blend8,15,240,240,2,38546,0.5881742580300603,1
29148,blend8,59,170,170,1,38547,0.588189517051957,1
29149,blend8,114,169,169,2,38548,0.5882047760738537,1
29150,blend8,57,171,171,1,38549,0.5882200350957504,1
29151,blend8,33,227,227,2,38550,0.5882352941176471,1
29152,blend8,72,167,167,1,38551,0.5882505531395438,1
29153,blend8,102,159,159,1,38552,0.5882658121614405,1
29154,blend8,47,173,173,1,38553,0.5882810711833372,1
29155,blend8,8,245,245,2,38555,0.5883115892271306,2
29156,blend8,98,223,223,3,38556,0.5883268482490273,1
29157,blend8,92,161,161,1,38557,0.588342107270924,1
29158,blend8,29,178,178,1,38558,0.5883573662928206,1
29159,blend8,73,167,167,1,38559,0.5883726253147173,1
29160,blend8,69,168,168,1,38560,0.588387884336614,1
29161,blend8,116,155,155,1,38561,0.5884031433585107,1
29162,blend8,86,163,163,1,38562,0.5884184023804074,1
29163,blend8,13,182,182,1,38563,0.5884336614023041,1
29164,blend8,90,186,186,2,38564,0.5884489204242008,1
29165,blend8,55,171,171,1,38566,0.5884794384679942,2
29166,blend8,140,149,149,1,38567,0.5884946974898909,1
29167,blend8,113,199,199,3,38568,0.5885099565117876,1
29168,blend8,83,164,164,1,38569,0.5885252155336843,1
29169,blend8,63,169,169,1,38570,0.588540474555581,1
29170,blend8,71,167,167,1,38571,0.5885557335774777,1
29171,blend8,144,161,161,4,38572,0.5885709925993744,1
29172,blend8,110,157,157,1,38573,0.5885862516212711,1
29173,blend8,61,170,170,1,38574,0.5886015106431678,1
29174,blend8,29,179,179,1,38575,0.5886167696650645,1
29175,blend8,44,174,174,1,38576,0.5886320286869612,1
29176,blend8,37,224,224,2,38577,0.5886472877088579,1
29177,blend8,102,178,178,2,38578,0.5886625467307546,1
29178,blend8,17,181,181,1,38579,0.5886778057526513,1
29179,blend8,79,194,194,2,38580,0.588693064774548,1
29180,blend8,141,149,149,1,38581,0.5887083237964447,1
29181,blend8,55,211,211,2,38582,0.5887235828183414,1
29182,blend8,18,238,238,2,38583,0.5887388418402381,1
29183,blend8,44,175,175,1,38584,0.5887541008621348,1
29184,blend8,42,175,175,1,38585,0.5887693598840315,1
29185,blend8,125,162,162,2,38586,0.5887846189059281,1
29186,blend8,87,241,241,3,38587,0.5887998779278248,1
29187,blend8,76,196,196,2,38588,0.5888151369497215,1
29188,blend8,38,176,176,1,38589,0.5888303959716182,1
29189,blend8,96,161,161,1,38590,0.5888456549935149,1
29190,blend8,105,212,212,3,38591,0.5888609140154116,1
29191,blend8,21,180,180,1,38592,0.5888761730373083,1
29192,blend8,76,166,166,1,38593,0.588891432059205,1
29193,blend8,129,152,152,1,38594,0.5889066910811017,1
29194,blend8,138,150,150,1,38595,0.5889219501029984,1
29195,blend8,99,160,160,1,38596,0.5889372091248951,1
29196,blend8,125,239,239,4,38597,0.5889524681467918,1
29197,blend8,14,182,182,1,38598,0.5889677271686885,1
29198,blend8,64,170,170,1,38599,0.5889829861905852,1
29199,blend8,0,190,190,1,38600,0.5889982452124819,1
29200,blend8,141,152,152,2,38601,0.5890135042343786,1
29201,blend8,141,176,176,4,38602,0.5890287632562753,1
29202,blend8,83,248,248,3,38603,0.589044022278172,1
29203,blend8,106,210,210,3,38604,0.5890592813000687,1
29204,blend8,4,249,249,2,38605,0.5890745403219654,1
29205,blend8,7,246,246,2,38607,0.5891050583657588,2
29206,blend8,127,153,153,1,38608,0.5891203173876555,1
29207,blend8,34,227,227,2,38610,0.5891508354314489,2
29208,blend8,50,173,173,1,38611,0.5891660944533456,1
29209,blend8,11,183,183,1,38612,0.5891813534752423,1
29210,blend8,65,169,169,1,38614,0.5892118715190356,2
29211,blend8,138,154,154,2,38615,0.5892271305409323,1
29212,blend8,93,161,161,1,38616,0.589242389562829,1
29213,blend8,7,184,184,1,38617,0.5892576485847257,1
29214,blend8,143,149,149,1,38618,0.5892729076066224,1
29215,blend8,14,241,241,2,38619,0.5892881666285191,1
29216,blend8,112,171,171,2,38620,0.5893034256504158,1
29217,blend8,122,253,253,4,38621,0.5893186846723125,1
29218,blend8,21,236,236,2,38622,0.5893339436942092,1
29219,blend8,95,161,161,1,38623,0.5893492027161059,1
29220,fill8,0,147,147,0,38625,0.5893797207598993,2
29221,blend8,39,176,176,1,38626,0.589394979781796,1
29222,blend8,147,148,148,4,38627,0.5894102388036927,1
29223,blend8,82,192,192,2,38628,0.5894254978255894,1
29224,blend8,114,156,156,1,38629,0.5894407568474861,1
29225,blend8,78,255,255,3,38630,0.5894560158693828,1
29226,blend8,139,160,160,3,38631,0.5894712748912795,1
29227,blend8,133,157,157,2,38632,0.5894865339131762,1
29228,blend8,137,156,156,2,38634,0.5895170519569696,2
29229,blend8,118,155,155,1,38635,0.5895323109788663,1
29230,blend8,101,160,160,1,38636,0.589547570000763,1
29231,blend8,95,229,229,3,38638,0.5895780880445564,2
29232,blend8,15,182,182,1,38639,0.589593347066453,1
29233,blend8,19,181,181,1,38640,0.5896086060883498,1
29234,blend8,56,171,171,1,38641,0.5896238651102464,1
29235,blend8,106,158,158,1,38642,0.5896391241321431,1
29236,blend8,27,179,179,1,38643,0.5896543831540398,1
29237,blend8,22,180,180,1,38644,0.5896696421759365,1
29238,blend8,34,177,177,1,38645,0.5896849011978332,1
29239,blend8,79,165,165,1,38646,0.5897001602197299,1
29240,blend8,87,189,189,2,38647,0.5897154192416266,1
29241,blend8,23,180,180,1,38648,0.5897306782635233,1
29242,blend8,124,163,163,2,38649,0.58974593728542,1
29243,blend8,25,180,180,1,38650,0.5897611963073167,1
29244,blend8,122,154,154,1,38651,0.5897764553292134,1
