mode,lower_value,upper_value,value,bfi,estimated_output,output_q16,normalized_output
blend8,43,75,75,3,349.8248218471632,14852,0.22662699320973526
blend8,12,123,123,3,349.84542904689954,14853,0.22664225223163195
blend8,51,59,59,2,349.86740944700523,14854,0.22665751125352865
blend8,3,137,137,3,349.9014146214507,14855,0.22667277027542534
blend8,20,80,80,2,349.92558026875,14856,0.22668802929732204
blend8,8,68,68,1,349.951998775,14857,0.22670328831921874
blend8,0,70,70,1,349.9966619625,14859,0.22673380636301213
blend8,19,112,112,3,350.03012680911183,14860,0.22674906538490883
blend8,32,93,93,3,350.048178,14861,0.22676432440680552
blend8,42,65,65,2,350.0730268828145,14862,0.22677958342870222
blend8,2,139,139,3,350.09481382888924,14863,0.22679484245059892
blend8,23,192,192,4,350.11707178199384,14864,0.2268101014724956
blend8,16,222,222,4,350.13266544888796,14865,0.2268253604943923
blend8,12,240,240,4,350.16523675707106,14866,0.226840619516289
blend8,2,140,140,3,350.204794,14868,0.2268711375600824
blend8,34,89,89,3,350.23925257452913,14869,0.2268863965819791
blend8,12,86,86,2,350.256569,14870,0.2269016556038758
blend8,25,78,78,2,350.27367,14871,0.2269169146257725
blend8,3,70,70,1,350.311753,14872,0.22693217364766918
blend8,30,162,162,4,350.3477233482456,14874,0.22696269169146258
blend8,21,80,80,2,350.373793,14875,0.22697795071335927
blend8,10,87,87,2,350.412826725,14877,0.22700846875715266
blend8,7,131,131,3,350.438407,14878,0.22702372777904936
blend8,9,88,88,2,350.487825,14880,0.22705424582284275
blend8,1,70,70,1,350.52397898645836,14881,0.22706950484473945
blend8,14,85,85,2,350.541102,14882,0.22708476386663615
blend8,22,79,79,2,350.5736592625,14884,0.22711528191042954
blend8,28,76,76,2,350.597999,14885,0.22713054093232624
blend8,5,69,69,1,350.654896,14887,0.22716105897611963
blend8,24,189,189,4,350.67583208392375,14888,0.22717631799801632
blend8,20,65,65,1,350.70214869166665,14889,0.22719157701991302
blend8,24,64,64,1,350.7301468289497,14890,0.22720683604180972
blend8,36,70,70,2,350.761473,14891,0.22722209506370641
blend8,47,62,62,2,350.8337978101563,14895,0.2272831311512932
blend8,15,84,84,2,350.877411,14896,0.2272983901731899
blend8,9,128,128,3,350.89485117190657,14897,0.2273136491950866
blend8,25,64,64,1,350.92834432073573,14899,0.22734416723887999
blend8,15,227,227,4,350.9678968812361,14900,0.22735942626077668
blend8,6,69,69,1,350.985013,14901,0.22737468528267338
blend8,25,185,185,4,351.0026002359375,14902,0.22738994430457007
blend8,38,68,68,2,351.02688955372025,14903,0.22740520332646677
blend8,33,91,91,3,351.0834341572383,14905,0.22743572137026016
blend8,32,73,73,2,351.100997,14906,0.22745098039215686
blend8,1,93,93,2,351.132005,14907,0.22746623941405356
blend8,20,81,81,2,351.152965,14908,0.22748149843595025
blend8,50,65,65,3,351.17329099787145,14909,0.22749675745784695
blend8,41,79,79,3,351.186878903125,14910,0.22751201647974365
blend8,9,68,68,1,351.21773125000004,14911,0.22752727550164034
blend8,1,71,71,1,351.247541,14912,0.22754253452353704
blend8,7,69,69,1,351.261209,14913,0.22755779354543373
blend8,0,71,71,1,351.297602,14914,0.22757305256733043
blend8,41,60,60,1,351.321577025,14915,0.22758831158922713
blend8,45,59,59,1,351.36878455,14917,0.22761882963302052
blend8,44,65,65,2,351.37717,14918,0.22763408865491722
blend8,13,237,237,4,351.41874100513735,14919,0.2276493476768139
blend8,37,85,85,3,351.4287658030429,14920,0.2276646066987106
blend8,21,202,202,4,351.45424981641474,14921,0.2276798657206073
blend8,6,90,90,2,351.489273,14922,0.227695124742504
blend8,18,115,115,3,351.502538,14923,0.2277103837644007
blend8,49,58,58,1,351.5293116,14924,0.2277256427862974
blend8,39,82,82,3,351.577459346464,14926,0.2277561608300908
blend8,28,64,64,1,351.597517,14927,0.22777141985198748
blend8,10,250,250,4,351.622859923189,14928,0.22778667887388418
blend8,37,134,134,4,351.6406594372854,14929,0.22780193789578088
blend8,6,133,133,3,351.6650585071833,14930,0.22781719691767757
blend8,15,67,67,1,351.7015,14931,0.22783245593957427
blend8,37,61,61,1,351.70462239999995,14932,0.22784771496147097
blend8,15,228,228,4,351.7435011513858,14933,0.22786297398336766
blend8,11,87,87,2,351.766756,14934,0.22787823300526436
blend8,41,118,118,4,351.81665227227086,14936,0.22790875104905775
blend8,27,177,177,4,351.834585,14937,0.22792401007095445
blend8,23,65,65,1,351.878239,14939,0.22795452811474784
blend8,21,65,65,1,351.909023225,14940,0.22796978713664454
blend8,20,112,112,3,351.932136,14941,0.22798504615854123
blend8,45,73,73,3,351.9435991634576,14942,0.22800030518043793
blend8,47,70,70,3,351.9711551258813,14943,0.22801556420233463
blend8,53,69,69,4,352.0158086421834,14945,0.22804608224612802
blend8,40,68,68,2,352.052359,14946,0.22806134126802471
blend8,46,63,63,2,352.05878201666667,14947,0.2280766002899214
blend8,34,71,71,2,352.0921467395833,14948,0.2280918593118181
blend8,43,65,65,2,352.12661040589825,14949,0.2281071183337148
blend8,31,63,63,1,352.149911,14950,0.2281223773556115
blend8,25,104,104,3,352.16189226388894,14951,0.2281376363775082
blend8,5,91,91,2,352.197423,14952,0.2281528953994049
blend8,33,72,72,2,352.20971189374995,14953,0.2281681544213016
blend8,14,121,121,3,352.2241222796875,14954,0.22818341344319829
blend8,46,97,97,4,352.25266951722085,14955,0.22819867246509498
blend8,48,70,70,3,352.277851,14956,0.22821393148699168
blend8,55,57,57,2,352.32114210527345,14958,0.22824444953078507
blend8,25,79,79,2,352.377975,14960,0.22827496757457846
blend8,30,74,74,2,352.401072775,14961,0.22829022659647516
blend8,10,68,68,1,352.42933154583335,14962,0.22830548561837186
blend8,31,95,95,3,352.49760745000003,14965,0.22835126268406195
blend8,21,110,110,3,352.5074671502772,14966,0.22836652170595864
blend8,4,70,70,1,352.536924,14967,0.22838178072785534
blend8,51,77,77,4,352.5722013465862,14968,0.22839703974975203
blend8,10,88,88,2,352.595346,14969,0.22841229877164873
blend8,48,59,59,1,352.603466,14970,0.22842755779354543
fill8,0,56,56,0,352.632972,14971,0.22844281681544212
blend8,43,76,76,3,352.6550733668937,14972,0.22845807583733882
blend8,1,94,94,2,352.6722372,14973,0.22847333485923552
blend8,24,107,107,3,352.710021,14974,0.2284885938811322
blend8,39,126,126,4,352.7181749737955,14975,0.2285038529030289
blend8,29,169,169,4,352.75542726215076,14976,0.2285191119249256
blend8,8,89,89,2,352.764988,14977,0.2285343709468223
blend8,16,84,84,2,352.807573,14978,0.228549629968719
blend8,22,80,80,2,352.827672,14979,0.2285648889906157
blend8,10,251,251,4,352.85629517828477,14980,0.2285801480125124
blend8,42,114,114,4,352.9015757882371,14982,0.22861066605630578
blend8,29,98,98,3,352.91289808333335,14983,0.22862592507820248
blend8,38,84,84,3,352.93859116922624,14984,0.22864118410009918
blend8,12,242,242,4,353.0006771299169,14987,0.22868696116578927
blend8,21,203,203,4,353.0443636243822,14988,0.22870222018768596
blend8,36,62,62,1,353.050591,14989,0.22871747920958266
blend8,42,78,78,3,353.0929221451389,14990,0.22873273823147935
blend8,23,79,79,2,353.12222077291665,14992,0.22876325627527275
blend8,22,65,65,1,353.141980378125,14993,0.22877851529716944
blend8,43,110,110,4,353.1664936156589,14994,0.22879377431906614
blend8,4,92,92,2,353.20335,14995,0.22880903334096284
blend8,9,129,129,3,353.2284786816831,14996,0.22882429236285953
blend8,39,68,68,2,353.2448797300223,14997,0.22883955138475623
blend8,45,103,103,4,353.2764319493105,14998,0.22885481040665293
blend8,26,183,183,4,353.29876873333336,14999,0.22887006942854962
blend8,42,60,60,1,353.31721798333336,15000,0.22888532845044632
blend8,38,61,61,1,353.3739990833334,15002,0.2289158464942397
blend8,52,58,58,1,353.378779,15003,0.2289311055161364
blend8,2,71,71,1,353.420721,15004,0.2289463645380331
blend8,46,59,59,1,353.43758091666666,15005,0.2289616235599298
blend8,22,199,199,4,353.45356111900924,15006,0.2289768825818265
blend8,11,68,68,1,353.480189,15007,0.2289921416037232
blend8,29,170,170,4,353.5132255658409,15008,0.2290074006256199
blend8,34,62,62,1,353.54541113333335,15010,0.22903791866941328
blend8,54,60,60,3,353.56866590833334,15011,0.22905317769130998
blend8,48,63,63,2,353.606843,15012,0.22906843671320667
blend8,3,71,71,1,353.654333,15014,0.22909895475700007
blend8,50,58,58,1,353.6687005666667,15015,0.22911421377889676
blend8,21,81,81,2,353.705681,15016,0.22912947280079346
blend8,17,117,117,3,353.712112,15017,0.22914473182269016
blend8,15,230,230,4,353.7322320455638,15018,0.22915999084458685
blend8,6,91,91,2,353.757672,15019,0.22917524986648355
blend8,42,66,66,2,353.8191877534943,15021,0.22920576791027694
blend8,8,69,69,1,353.825904,15022,0.22922102693217364
blend8,0,142,142,3,353.8717838604167,15024,0.22925154497596703
blend8,39,83,83,3,353.91766730015394,15025,0.22926680399786373
blend8,40,61,61,1,353.929886,15026,0.22928206301976042
blend8,8,131,131,3,353.95411048181813,15027,0.22929732204165712
blend8,35,89,89,3,353.9673823027739,15028,0.22931258106355382
blend8,45,74,74,3,353.9970630533644,15029,0.2293278400854505
blend8,47,94,94,4,354.023063002317,15030,0.2293430991073472
blend8,33,153,153,4,354.0412124136778,15031,0.2293583581292439
blend8,13,86,86,2,354.07923373770467,15032,0.2293736171511406
blend8,6,134,134,3,354.099125,15033,0.2293888761730373
blend8,2,141,141,3,354.12090744391185,15034,0.229404135194934
blend8,32,63,63,1,354.152806,15035,0.2294193942168307
blend8,15,85,85,2,354.159237,15036,0.2294346532387274
blend8,41,67,67,2,354.198804,15037,0.22944991226062408
blend8,33,92,92,3,354.2011736572716,15038,0.22946517128252078
blend8,37,136,136,4,354.2325167182433,15039,0.22948043030441748
blend8,17,67,67,1,354.258074,15040,0.22949568932631417
blend8,9,130,130,3,354.285891,15041,0.22951094834821087
blend8,3,138,138,3,354.301728,15042,0.22952620737010757
blend8,53,59,59,2,354.3269043,15043,0.22954146639200426
blend8,11,248,248,4,354.36245839188894,15044,0.22955672541390096
blend8,32,74,74,2,354.38087,15045,0.22957198443579765
blend8,1,142,142,3,354.39470231002053,15046,0.22958724345769435
blend8,9,89,89,2,354.433505,15047,0.22960250247959105
blend8,53,71,71,4,354.44918679326145,15048,0.22961776150148774
blend8,19,66,66,1,354.4652821710648,15049,0.22963302052338444
blend8,38,69,69,2,354.5304104541667,15051,0.22966353856717783
blend8,14,68,68,1,354.586262,15054,0.22970931563286792
blend8,28,77,77,2,354.607648,15055,0.22972457465476462
blend8,19,213,213,4,354.63484984822594,15056,0.22973983367666131
blend8,47,63,63,2,354.6540515520834,15057,0.229755092698558
blend8,47,59,59,1,354.6903525291667,15058,0.2297703517204547
blend8,17,84,84,2,354.710344,15059,0.2297856107423514
blend8,43,60,60,1,354.7248360375,15060,0.2298008697642481
blend8,35,62,62,1,354.75850223333333,15061,0.2298161287861448
blend8,24,79,79,2,354.8057306466146,15063,0.2298466468299382
blend8,39,61,61,1,354.8320078291667,15064,0.22986190585183489
blend8,55,59,59,3,354.84642092213545,15065,0.22987716487373158
blend8,3,93,93,2,354.86241854444444,15066,0.22989242389562828
blend8,39,128,128,4,354.90162987296435,15067,0.22990768291752497
blend8,51,79,79,4,354.9168352674045,15068,0.22992294193942167
blend8,56,58,58,2,354.935836,15069,0.22993820096131837
blend8,51,58,58,1,354.98408409166666,15071,0.22996871900511176
blend8,0,72,72,1,355.018433,15072,0.22998397802700846
blend8,35,145,145,4,355.02658240161406,15073,0.22999923704890515
blend8,19,82,82,2,355.0633451103516,15074,0.23001449607080185
blend8,13,240,240,4,355.0836944348207,15075,0.23002975509269855
blend8,1,72,72,1,355.131178,15077,0.23006027313649194
blend8,12,125,125,3,355.16021831332824,15078,0.23007553215838863
blend8,51,65,65,3,355.16724624568485,15079,0.23009079118028533
blend8,34,91,91,3,355.1916166643735,15080,0.23010605020218203
blend8,37,70,70,2,355.21518348125005,15081,0.23012130922407872
blend8,49,87,87,4,355.2439530189816,15082,0.23013656824597542
blend8,9,254,254,4,355.261018,15083,0.23015182726787212
blend8,24,65,65,1,355.287869825434,15084,0.2301670862897688
blend8,21,205,205,4,355.32154479079304,15085,0.2301823453116655
blend8,18,218,218,4,355.34190369335977,15086,0.2301976043335622
blend8,22,201,201,4,355.3600625435889,15087,0.2302128633554589
blend8,30,75,75,2,355.384247,15088,0.2302281223773556
blend8,38,85,85,3,355.44379592601905,15090,0.230258640421149
blend8,2,94,94,2,355.477536,15092,0.23028915846494238
blend8,55,63,63,4,355.50548780217366,15093,0.23030441748683908
blend8,16,119,119,3,355.56415458000004,15095,0.23033493553063247
blend8,42,79,79,3,355.5872481026041,15096,0.23035019455252917
blend8,8,90,90,2,355.59583,15097,0.23036545357442587
blend8,52,65,65,3,355.709862,15102,0.23044174868390935
blend8,53,72,72,4,355.7322879358154,15103,0.23045700770580604
blend8,34,72,72,2,355.75602028645835,15104,0.23047226672770277
blend8,46,100,100,4,355.800104779158,15105,0.23048752574959946
blend8,21,66,66,1,355.8087,15106,0.23050278477149616
blend8,6,70,70,1,355.871383,15108,0.23053330281528955
blend8,25,189,189,4,355.88705664464567,15109,0.23054856183718625
blend8,5,70,70,1,355.928923,15111,0.23057907988097964
blend8,20,113,113,3,355.958509501139,15112,0.23059433890287634
blend8,46,64,64,2,355.9684119916667,15113,0.23060959792477304
blend8,33,73,73,2,355.99458560000005,15114,0.23062485694666973
blend8,25,80,80,2,356.036764,15115,0.23064011596856643
blend8,14,236,236,4,356.053484,15116,0.23065537499046312
blend8,11,127,127,3,356.06712407500004,15117,0.23067063401235982
blend8,20,66,66,1,356.09063972864584,15118,0.23068589303425652
blend8,13,241,241,4,356.12811410753847,15119,0.2307011520561532
blend8,13,124,124,3,356.14318225336353,15120,0.2307164110780499
blend8,45,65,65,2,356.193692,15122,0.2307469291218433
blend8,3,140,140,3,356.204717,15123,0.23076218814374
blend8,50,84,84,4,356.2292306003169,15124,0.2307774471656367
blend8,19,83,83,2,356.26097,15125,0.2307927061875334
blend8,21,206,206,4,356.2957714321019,15126,0.2308079652094301
blend8,10,89,89,2,356.316176,15127,0.23082322423132678
blend8,46,73,73,3,356.32455717294386,15128,0.23083848325322348
blend8,45,60,60,1,356.37367765,15130,0.23086900129701687
blend8,49,59,59,1,356.42294767500005,15132,0.23089951934081027
blend8,22,202,202,4,356.44453843690917,15133,0.23091477836270696
blend8,31,75,75,2,356.475149,15134,0.23093003738460366
blend8,13,68,68,1,356.4902782270833,15135,0.23094529640650036
blend8,15,121,121,3,356.5294824760617,15136,0.23096055542839705
blend8,37,62,62,1,356.54891200000003,15137,0.23097581445029375
blend8,41,61,61,1,356.5789505,15138,0.23099107347219044
blend8,25,65,65,1,356.5867408733019,15139,0.23100633249408714
blend8,5,92,92,2,356.6613696083333,15142,0.23105210955977723
blend8,14,86,86,2,356.691854,15143,0.23106736858167393
blend8,30,76,76,2,356.713239,15144,0.23108262760357062
blend8,33,155,155,4,356.7253278561084,15145,0.23109788662546732
blend8,1,95,95,2,356.76537100875,15146,0.23111314564736402
blend8,46,101,101,4,356.802420370768,15148,0.2311436636911574
blend8,33,63,63,1,356.82035885000005,15149,0.2311589227130541
blend8,38,134,134,4,356.8444193689962,15150,0.2311741817349508
blend8,9,69,69,1,356.87181145937507,15151,0.2311894407568475
blend8,11,250,250,4,356.9041989587349,15152,0.2312046997787442
blend8,53,58,58,1,356.9170047,15153,0.2312199588006409
blend8,14,237,237,4,356.9513011400311,15154,0.2312352178225376
blend8,38,135,135,4,356.99465950953083,15156,0.23126573586633098
blend8,15,68,68,1,357.038855,15158,0.23129625391012437
blend8,29,173,173,4,357.0643691916667,15159,0.23131151293202107
blend8,15,233,233,4,357.0759255092894,15160,0.23132677195391776
blend8,32,159,159,4,357.1369825258026,15162,0.23135728999771116
blend8,23,198,198,4,357.1746117488732,15164,0.23138780804150455
blend8,9,90,90,2,357.203592,15165,0.23140306706340125
blend8,17,224,224,4,357.21930400921804,15166,0.23141832608529794
blend8,7,70,70,1,357.261774,15167,0.23143358510719464
blend8,56,58,58,1,357.265633,15168,0.23144884412909134
blend8,39,69,69,2,357.2964706221292,15169,0.23146410315098803
blend8,55,60,60,3,357.3327530404948,15170,0.23147936217288473
blend8,14,123,123,3,357.3556752881185,15171,0.23149462119478142
blend8,11,88,88,2,357.359992,15172,0.23150988021667812
blend8,23,80,80,2,357.39096790439817,15173,0.23152513923857482
blend8,12,126,126,3,357.41941264031664,15174,0.2315403982604715
blend8,54,59,59,2,357.44427907291674,15175,0.2315556572823682
blend8,51,81,81,4,357.46544470465335,15176,0.2315709163042649
blend8,48,60,60,1,357.489838,15177,0.2315861753261616
blend8,18,220,220,4,357.5072347001309,15178,0.2316014343480583
blend8,29,65,65,1,357.589962,15181,0.2316472114137484
blend8,17,119,119,3,357.596393,15182,0.23166247043564508
blend8,41,68,68,2,357.6327323625,15183,0.23167772945754178
blend8,42,67,67,2,357.6509924174046,15184,0.23169298847943848
blend8,16,68,68,1,357.691372,15186,0.23172350652323187
blend8,13,87,87,2,357.72897267580686,15187,0.23173876554512857
blend8,42,118,118,4,357.7494104285403,15188,0.23175402456702526
blend8,16,120,120,3,357.76185769625,15189,0.23176928358892196
blend8,18,67,67,1,357.800263825,15190,0.23178454261081866
blend8,44,61,61,1,357.815454,15191,0.23179980163271535
blend8,7,91,91,2,357.8387016125,15192,0.23181506065461205
blend8,10,69,69,1,357.89063822222226,15194,0.23184557869840544
blend8,10,90,90,2,357.921365,15195,0.23186083772030214
blend8,4,93,93,2,357.93426527708334,15196,0.23187609674219883
blend8,36,143,143,4,357.945966,15197,0.23189135576409553
blend8,8,91,91,2,357.976333,15198,0.23190661478599223
blend8,3,141,141,3,357.9971058166667,15199,0.23192187380788892
blend8,13,88,88,2,358.034754,15200,0.23193713282978562
blend8,44,67,67,2,358.042232,15201,0.23195239185168232
blend8,38,86,86,3,358.07754571130295,15202,0.231967650873579
blend8,37,139,139,4,358.107391919016,15203,0.2319829098954757
blend8,22,66,66,1,358.1537194255209,15205,0.2320134279392691
blend8,31,64,64,1,358.163741,15206,0.2320286869611658
blend8,1,143,143,3,358.18394233255214,15207,0.2320439459830625
blend8,40,62,62,1,358.265151,15210,0.23208972304875258
blend8,42,61,61,1,358.34072040833337,15213,0.23213550011444267
blend8,32,160,160,4,358.353818843832,15214,0.23215075913633937
blend8,47,64,64,2,358.3880577010417,15215,0.23216601815823606
blend8,34,63,63,1,358.415966,15216,0.23218127718013276
blend8,46,60,60,1,358.42592955,15217,0.23219653620202946
blend8,33,94,94,3,358.447266989216,15218,0.23221179522392615
blend8,32,75,75,2,358.479973,15219,0.23222705424582285
blend8,36,63,63,1,358.489357,15220,0.23224231326771955
blend8,45,76,76,3,358.5175240127103,15221,0.23225757228961624
blend8,50,68,68,3,358.54767175524114,15222,0.23227283131151294
blend8,38,62,62,1,358.56240733333334,15223,0.23228809033340964
blend8,50,59,59,1,358.59469493333336,15224,0.23230334935530633
blend8,54,58,58,1,358.6207162666667,15225,0.23231860837720303
blend8,2,72,72,1,358.632065,15226,0.23233386739909972
blend8,15,122,122,3,358.698607,15228,0.23236438544289312
blend8,32,64,64,1,358.713562,15229,0.23237964446478981
blend8,41,82,82,3,358.75584180937506,15231,0.2324101625085832
blend8,4,139,139,3,358.783764342889,15232,0.2324254215304799
blend8,17,68,68,1,358.817544,15234,0.2324559395742733
blend8,14,239,239,4,358.8582822576361,15235,0.23247119859617
blend8,54,70,70,4,358.88616302160256,15236,0.2324864576180667
fill8,0,57,57,0,358.898399,15237,0.23250171663996339
blend8,0,143,143,3,358.9264025875,15238,0.23251697566186008
blend8,37,71,71,2,358.94250872500004,15239,0.23253223468375678
blend8,38,136,136,4,358.9978932812284,15241,0.23256275272755017
blend8,6,136,136,3,359.0087738193854,15242,0.23257801174944687
blend8,12,69,69,1,359.04175,15243,0.23259327077134356
blend8,40,127,127,4,359.05342617908076,15244,0.23260852979324026
blend8,55,66,66,4,359.095926018912,15245,0.23262378881513696
blend8,33,157,157,4,359.1084569062846,15246,0.23263904783703365
blend8,4,71,71,1,359.139944,15247,0.23265430685893035
blend8,19,116,116,3,359.158932,15248,0.23266956588082705
blend8,11,69,69,1,359.1768624432292,15249,0.23268482490272374
blend8,23,66,66,1,359.21630199589845,15250,0.23270008392462044
blend8,17,226,226,4,359.22523814560293,15251,0.23271534294651713
blend8,6,92,92,2,359.26065558932294,15252,0.23273060196841383
blend8,30,100,100,3,359.272386,15253,0.23274586099031053
blend8,39,85,85,3,359.3005171619057,15254,0.23276112001220722
blend8,28,65,65,1,359.32834747500004,15255,0.23277637903410392
blend8,19,84,84,2,359.368652,15257,0.2328068970778973
blend8,7,135,135,3,359.3849441,15258,0.232822156099794
blend8,23,200,200,4,359.44052794911437,15260,0.2328526741435874
blend8,17,85,85,2,359.471348,15261,0.2328679331654841
blend8,43,61,61,1,359.48114599583334,15262,0.2328831921873808
blend8,25,192,192,4,359.5193036564576,15263,0.2328984512092775
blend8,30,170,170,4,359.5259951842619,15264,0.2329137102311742
blend8,46,65,65,2,359.5630625354167,15265,0.23292896925307088
blend8,19,67,67,1,359.5869646573351,15266,0.23294422827496758
blend8,43,67,67,2,359.61395452136236,15267,0.23295948729686428
blend8,33,74,74,2,359.62710246250003,15268,0.23297474631876097
blend8,20,213,213,4,359.64513182959115,15269,0.23299000534065767
blend8,3,72,72,1,359.695553,15271,0.23302052338445106
blend8,21,113,113,3,359.73726430738697,15273,0.23305104142824445
blend8,5,71,71,1,359.761856,15274,0.23306630045014115
blend8,55,61,61,3,359.79477219166665,15275,0.23308155947203785
blend8,35,63,63,1,359.82146365,15276,0.23309681849393454
blend8,0,96,96,2,359.83522724375,15277,0.23311207751583124
blend8,43,79,79,3,359.8676317754881,15278,0.23312733653772794
blend8,5,138,138,3,359.882319,15279,0.23314259555962463
blend8,8,70,70,1,359.9057937,15280,0.23315785458152133
blend8,21,114,114,3,359.924904,15281,0.23317311360341803
blend8,45,66,66,2,359.9713868875,15282,0.23318837262531472
blend8,51,59,59,1,359.9847006333334,15283,0.23320363164721142
blend8,51,67,67,3,360.01755848831124,15284,0.23321889066910811
blend8,47,99,99,4,360.0200991319838,15285,0.2332341496910048
blend8,36,147,147,4,360.051558,15286,0.2332494087129015
blend8,12,127,127,3,360.0698113700396,15287,0.2332646677347982
blend8,2,143,143,3,360.12107726706233,15289,0.2332951857785916
blend8,28,66,66,1,360.142678,15290,0.2333104448004883
blend8,16,121,121,3,360.17934214221606,15291,0.233325703822385
blend8,29,101,101,3,360.2134344666667,15293,0.23335622186617838
blend8,5,93,93,2,360.254138,15294,0.23337148088807508
blend8,56,61,61,3,360.270619,15295,0.23338673990997177
blend8,57,59,59,4,360.30189001875,15297,0.23341725795376517
blend8,16,231,231,4,360.34139364721943,15298,0.23343251697566186
blend8,24,66,66,1,360.35350709923097,15299,0.23344777599755856
blend8,11,89,89,2,360.4096787208333,15301,0.23347829404135195
blend8,3,95,95,2,360.424663,15302,0.23349355306324865
blend8,6,71,71,1,360.46958,15304,0.23352407110704204
blend8,56,66,66,4,360.494824,15305,0.23353933012893874
blend8,28,180,180,4,360.5227321577652,15306,0.23355458915083543
blend8,45,108,108,4,360.55177190999285,15307,0.23356984817273213
blend8,46,104,104,4,360.5836542663819,15308,0.23358510719462883
blend8,26,189,189,4,360.606523,15309,0.23360036621652552
blend8,21,210,210,4,360.60781,15310,0.23361562523842222
blend8,2,96,96,2,360.638819,15311,0.23363088426031892
blend8,28,181,181,4,360.67805423549714,15312,0.2336461432822156
blend8,36,72,72,2,360.7416474604254,15315,0.2336919203479057
blend8,20,115,115,3,360.7588476626095,15316,0.2337071793698024
blend8,1,96,96,2,360.77784644539065,15317,0.2337224383916991
blend8,48,65,65,2,360.823012,15319,0.2337529564354925
blend8,18,223,223,4,360.85576644281457,15320,0.23376821545738918
blend8,33,95,95,3,360.880322028554,15321,0.23378347447928588
blend8,39,70,70,2,360.90420941494915,15322,0.23379873350118258
blend8,18,68,68,1,360.920563,15323,0.23381399252307927
blend8,37,89,89,3,360.97148449375004,15325,0.23384451056687267
blend8,35,150,150,4,360.992306425107,15326,0.23385976958876936
blend8,57,58,58,1,361.0181383125,15327,0.23387502861066606
blend8,11,253,253,4,361.0529336127329,15328,0.23389028763256275
blend8,52,66,66,3,361.0834415741566,15330,0.23392080567635615
blend8,23,81,81,2,361.10986687188984,15331,0.23393606469825284
blend8,21,67,67,1,361.144769,15332,0.23395132372014954
blend8,22,206,206,4,361.1628003828157,15333,0.23396658274204624
blend8,10,131,131,3,361.1840682861111,15334,0.23398184176394293
blend8,54,60,60,2,361.2168657166667,15335,0.23399710078583963
blend8,53,61,61,2,361.25231276249997,15337,0.23402761882963302
blend8,22,112,112,3,361.27913635400205,15338,0.23404287785152972
blend8,51,62,62,2,361.31337992353053,15339,0.23405813687342641
blend8,54,72,72,4,361.3329652770297,15340,0.2340733958953231
blend8,42,68,68,2,361.36602294426086,15342,0.2341039139391165
blend8,9,70,70,1,361.44803310833333,15345,0.2341496910048066
blend8,11,70,70,1,361.474243,15346,0.2341649500267033
blend8,41,62,62,1,361.49261097500005,15347,0.23418020904859999
blend8,6,93,93,2,361.524948,15348,0.23419546807049668
blend8,50,88,88,4,361.52972312214297,15349,0.23421072709239338
blend8,13,69,69,1,361.56176528125,15350,0.23422598611429007
blend8,37,63,63,1,361.58731945,15351,0.23424124513618677
blend8,29,78,78,2,361.599611,15352,0.23425650415808347
blend8,25,66,66,1,361.66192126971777,15354,0.23428702220187686
blend8,13,244,244,4,361.67166095000005,15355,0.23430228122377356
blend8,30,172,172,4,361.70915854605323,15356,0.23431754024567025
blend8,57,59,59,3,361.72539988125,15357,0.23433279926756695
blend8,53,65,65,3,361.74846289375,15358,0.23434805828946365
blend8,21,83,83,2,361.801145,15360,0.23437857633325704
blend8,33,64,64,1,361.81762464999997,15361,0.23439383535515373
blend8,32,97,97,3,361.837372375,15362,0.23440909437705043
blend8,53,59,59,1,361.87701665,15363,0.23442435339894713
blend8,44,62,62,1,361.925226,15365,0.23445487144274052
blend8,38,138,138,4,361.94049738921467,15366,0.23447013046463722
blend8,38,71,71,2,361.9737285510417,15367,0.2344853894865339
blend8,35,73,73,2,361.99065654401045,15368,0.2345006485084306
blend8,7,71,71,1,362.022778,15370,0.234531166552224
blend8,53,77,77,4,362.09282869642175,15373,0.2345769436179141
blend8,12,250,250,4,362.1213206592563,15374,0.2345922026398108
blend8,26,66,66,1,362.14773630871474,15375,0.23460746166170748
blend8,50,63,63,2,362.180670803125,15376,0.23462272068360418
blend8,21,211,211,4,362.20068728128865,15377,0.23463797970550088
blend8,43,80,80,3,362.2347495598754,15379,0.23466849774929427
blend8,19,117,117,3,362.2582538699405,15380,0.23468375677119097
blend8,30,65,65,1,362.2998257285715,15381,0.23469901579308766
blend8,55,62,62,3,362.3089597013021,15382,0.23471427481498436
blend8,51,68,68,3,362.3369223047505,15383,0.23472953383688105
blend8,27,105,105,3,362.3617544516667,15384,0.23474479285877775
blend8,47,74,74,3,362.39045285513043,15385,0.23476005188067445
blend8,22,82,82,2,362.39872214166667,15386,0.23477531090257114
blend8,4,140,140,3,362.427558,15387,0.23479056992446784
blend8,40,63,63,1,362.475047,15389,0.23482108796826123
blend8,14,69,69,1,362.5033447533854,15390,0.23483634699015793
blend8,10,255,255,4,362.528991,15391,0.23485160601205463
blend8,51,85,85,4,362.54915525153683,15392,0.23486686503395132
blend8,31,76,76,2,362.569655925,15393,0.23488212405584802
blend8,44,68,68,2,362.602988,15394,0.23489738307774471
blend8,9,133,133,3,362.61807955311355,15395,0.2349126420996414
blend8,49,64,64,2,362.64796509583334,15396,0.2349279011215381
blend8,41,126,126,4,362.67297692572623,15397,0.2349431601434348
