name,mode,use_fill16,r16,g16,b16,w16
sparse_greenyg_r0.30g1.00b0.08_65535_w60,fill16,1,19660,65535,5242,39321
sparse_greenyg_r0.05g0.80b0.00_65535_w0,fill16,1,3276,52428,0,0
sparse_greenyg_r0.05g0.80b0.00_65535_w8,fill16,1,3276,52428,0,5242
sparse_greenyg_r0.05g0.80b0.00_65535_w18,fill16,1,3276,52428,0,11796
sparse_greenyg_r0.05g0.80b0.00_65535_w30,fill16,1,3276,52428,0,19660
sparse_greenyg_r0.05g0.80b0.00_65535_w45,fill16,1,3276,52428,0,29490
sparse_greenyg_r0.05g0.80b0.00_65535_w60,fill16,1,3276,52428,0,39321
sparse_warmsaturated_r1.00g0.00b0.00_4096_w0,fill16,1,4096,0,0,0
sparse_warmsaturated_r1.00g0.00b0.00_4096_w6,fill16,1,4096,0,0,245
sparse_warmsaturated_r1.00g0.00b0.00_4096_w12,fill16,1,4096,0,0,491
sparse_warmsaturated_r1.00g0.00b0.00_4096_w22,fill16,1,4096,0,0,901
sparse_warmsaturated_r1.00g0.00b0.00_4096_w35,fill16,1,4096,0,0,1433
sparse_warmsaturated_r1.00g0.00b0.00_4096_w50,fill16,1,4096,0,0,2048
sparse_warmsaturated_r1.00g0.08b0.00_4096_w0,fill16,1,4096,327,0,0
sparse_warmsaturated_r1.00g0.08b0.00_4096_w6,fill16,1,4096,327,0,245
sparse_warmsaturated_r1.00g0.08b0.00_4096_w12,fill16,1,4096,327,0,491
sparse_warmsaturated_r1.00g0.08b0.00_4096_w22,fill16,1,4096,327,0,901
sparse_warmsaturated_r1.00g0.08b0.00_4096_w35,fill16,1,4096,327,0,1433
sparse_warmsaturated_r1.00g0.08b0.00_4096_w50,fill16,1,4096,327,0,2048
sparse_warmsaturated_r1.00g0.15b0.00_4096_w0,fill16,1,4096,614,0,0
sparse_warmsaturated_r1.00g0.15b0.00_4096_w6,fill16,1,4096,614,0,245
sparse_warmsaturated_r1.00g0.15b0.00_4096_w12,fill16,1,4096,614,0,491
sparse_warmsaturated_r1.00g0.15b0.00_4096_w22,fill16,1,4096,614,0,901
sparse_warmsaturated_r1.00g0.15b0.00_4096_w35,fill16,1,4096,614,0,1433
sparse_warmsaturated_r1.00g0.15b0.00_4096_w50,fill16,1,4096,614,0,2048
sparse_warmsaturated_r1.00g0.25b0.00_4096_w0,fill16,1,4096,1024,0,0
sparse_warmsaturated_r1.00g0.25b0.00_4096_w6,fill16,1,4096,1024,0,245
sparse_warmsaturated_r1.00g0.25b0.00_4096_w12,fill16,1,4096,1024,0,491
sparse_warmsaturated_r1.00g0.25b0.00_4096_w22,fill16,1,4096,1024,0,901
sparse_warmsaturated_r1.00g0.25b0.00_4096_w35,fill16,1,4096,1024,0,1433
sparse_warmsaturated_r1.00g0.25b0.00_4096_w50,fill16,1,4096,1024,0,2048
sparse_warmsaturated_r1.00g0.35b0.00_4096_w0,fill16,1,4096,1433,0,0
sparse_warmsaturated_r1.00g0.35b0.00_4096_w6,fill16,1,4096,1433,0,245
sparse_warmsaturated_r1.00g0.35b0.00_4096_w12,fill16,1,4096,1433,0,491
sparse_warmsaturated_r1.00g0.35b0.00_4096_w22,fill16,1,4096,1433,0,901
sparse_warmsaturated_r1.00g0.35b0.00_4096_w35,fill16,1,4096,1433,0,1433
sparse_warmsaturated_r1.00g0.35b0.00_4096_w50,fill16,1,4096,1433,0,2048
sparse_warmsaturated_r1.00g0.50b0.00_4096_w0,fill16,1,4096,2048,0,0
sparse_warmsaturated_r1.00g0.50b0.00_4096_w6,fill16,1,4096,2048,0,245
sparse_warmsaturated_r1.00g0.50b0.00_4096_w12,fill16,1,4096,2048,0,491
sparse_warmsaturated_r1.00g0.50b0.00_4096_w22,fill16,1,4096,2048,0,901
sparse_warmsaturated_r1.00g0.50b0.00_4096_w35,fill16,1,4096,2048,0,1433
sparse_warmsaturated_r1.00g0.50b0.00_4096_w50,fill16,1,4096,2048,0,2048
sparse_warmsaturated_r1.00g0.60b0.00_4096_w0,fill16,1,4096,2457,0,0
sparse_warmsaturated_r1.00g0.60b0.00_4096_w6,fill16,1,4096,2457,0,245
sparse_warmsaturated_r1.00g0.60b0.00_4096_w12,fill16,1,4096,2457,0,491
sparse_warmsaturated_r1.00g0.60b0.00_4096_w22,fill16,1,4096,2457,0,901
sparse_warmsaturated_r1.00g0.60b0.00_4096_w35,fill16,1,4096,2457,0,1433
sparse_warmsaturated_r1.00g0.60b0.00_4096_w50,fill16,1,4096,2457,0,2048
sparse_warmsaturated_r1.00g0.70b0.00_4096_w0,fill16,1,4096,2867,0,0
sparse_warmsaturated_r1.00g0.70b0.00_4096_w6,fill16,1,4096,2867,0,245
sparse_warmsaturated_r1.00g0.70b0.00_4096_w12,fill16,1,4096,2867,0,491
sparse_warmsaturated_r1.00g0.70b0.00_4096_w22,fill16,1,4096,2867,0,901
sparse_warmsaturated_r1.00g0.70b0.00_4096_w35,fill16,1,4096,2867,0,1433
sparse_warmsaturated_r1.00g0.70b0.00_4096_w50,fill16,1,4096,2867,0,2048
sparse_warmsaturated_r1.00g0.80b0.00_4096_w0,fill16,1,4096,3276,0,0
sparse_warmsaturated_r1.00g0.80b0.00_4096_w6,fill16,1,4096,3276,0,245
sparse_warmsaturated_r1.00g0.80b0.00_4096_w12,fill16,1,4096,3276,0,491
sparse_warmsaturated_r1.00g0.80b0.00_4096_w22,fill16,1,4096,3276,0,901
sparse_warmsaturated_r1.00g0.80b0.00_4096_w35,fill16,1,4096,3276,0,1433
sparse_warmsaturated_r1.00g0.80b0.00_4096_w50,fill16,1,4096,3276,0,2048
sparse_warmsaturated_r1.00g0.00b0.08_4096_w0,fill16,1,4096,0,327,0
sparse_warmsaturated_r1.00g0.00b0.08_4096_w6,fill16,1,4096,0,327,245
sparse_warmsaturated_r1.00g0.00b0.08_4096_w12,fill16,1,4096,0,327,491
sparse_warmsaturated_r1.00g0.00b0.08_4096_w22,fill16,1,4096,0,327,901
sparse_warmsaturated_r1.00g0.00b0.08_4096_w35,fill16,1,4096,0,327,1433
sparse_warmsaturated_r1.00g0.00b0.08_4096_w50,fill16,1,4096,0,327,2048
sparse_warmsaturated_r1.00g0.00b0.18_4096_w0,fill16,1,4096,0,737,0
sparse_warmsaturated_r1.00g0.00b0.18_4096_w6,fill16,1,4096,0,737,245
sparse_warmsaturated_r1.00g0.00b0.18_4096_w12,fill16,1,4096,0,737,491
sparse_warmsaturated_r1.00g0.00b0.18_4096_w22,fill16,1,4096,0,737,901
sparse_warmsaturated_r1.00g0.00b0.18_4096_w35,fill16,1,4096,0,737,1433
sparse_warmsaturated_r1.00g0.00b0.18_4096_w50,fill16,1,4096,0,737,2048
sparse_warmsaturated_r1.00g0.00b0.30_4096_w0,fill16,1,4096,0,1228,0
sparse_warmsaturated_r1.00g0.00b0.30_4096_w6,fill16,1,4096,0,1228,245
sparse_warmsaturated_r1.00g0.00b0.30_4096_w12,fill16,1,4096,0,1228,491
sparse_warmsaturated_r1.00g0.00b0.30_4096_w22,fill16,1,4096,0,1228,901
sparse_warmsaturated_r1.00g0.00b0.30_4096_w35,fill16,1,4096,0,1228,1433
sparse_warmsaturated_r1.00g0.00b0.30_4096_w50,fill16,1,4096,0,1228,2048
sparse_warmsaturated_r1.00g0.00b0.45_4096_w0,fill16,1,4096,0,1843,0
sparse_warmsaturated_r1.00g0.00b0.45_4096_w6,fill16,1,4096,0,1843,245
sparse_warmsaturated_r1.00g0.00b0.45_4096_w12,fill16,1,4096,0,1843,491
sparse_warmsaturated_r1.00g0.00b0.45_4096_w22,fill16,1,4096,0,1843,901
sparse_warmsaturated_r1.00g0.00b0.45_4096_w35,fill16,1,4096,0,1843,1433
sparse_warmsaturated_r1.00g0.00b0.45_4096_w50,fill16,1,4096,0,1843,2048
sparse_warmsaturated_r1.00g0.20b0.05_4096_w0,fill16,1,4096,819,204,0
sparse_warmsaturated_r1.00g0.20b0.05_4096_w6,fill16,1,4096,819,204,245
sparse_warmsaturated_r1.00g0.20b0.05_4096_w12,fill16,1,4096,819,204,491
sparse_warmsaturated_r1.00g0.20b0.05_4096_w22,fill16,1,4096,819,204,901
sparse_warmsaturated_r1.00g0.20b0.05_4096_w35,fill16,1,4096,819,204,1433
sparse_warmsaturated_r1.00g0.20b0.05_4096_w50,fill16,1,4096,819,204,2048
sparse_warmsaturated_r1.00g0.35b0.08_4096_w0,fill16,1,4096,1433,327,0
sparse_warmsaturated_r1.00g0.35b0.08_4096_w6,fill16,1,4096,1433,327,245
sparse_warmsaturated_r1.00g0.35b0.08_4096_w12,fill16,1,4096,1433,327,491
sparse_warmsaturated_r1.00g0.35b0.08_4096_w22,fill16,1,4096,1433,327,901
sparse_warmsaturated_r1.00g0.35b0.08_4096_w35,fill16,1,4096,1433,327,1433
sparse_warmsaturated_r1.00g0.35b0.08_4096_w50,fill16,1,4096,1433,327,2048
sparse_warmsaturated_r1.00g0.50b0.10_4096_w0,fill16,1,4096,2048,409,0
sparse_warmsaturated_r1.00g0.50b0.10_4096_w6,fill16,1,4096,2048,409,245
sparse_warmsaturated_r1.00g0.50b0.10_4096_w12,fill16,1,4096,2048,409,491
sparse_warmsaturated_r1.00g0.50b0.10_4096_w22,fill16,1,4096,2048,409,901
sparse_warmsaturated_r1.00g0.50b0.10_4096_w35,fill16,1,4096,2048,409,1433
sparse_warmsaturated_r1.00g0.50b0.10_4096_w50,fill16,1,4096,2048,409,2048
sparse_warmsaturated_r1.00g0.10b0.15_4096_w0,fill16,1,4096,409,614,0
sparse_warmsaturated_r1.00g0.10b0.15_4096_w6,fill16,1,4096,409,614,245
sparse_warmsaturated_r1.00g0.10b0.15_4096_w12,fill16,1,4096,409,614,491
sparse_warmsaturated_r1.00g0.10b0.15_4096_w22,fill16,1,4096,409,614,901
sparse_warmsaturated_r1.00g0.10b0.15_4096_w35,fill16,1,4096,409,614,1433
sparse_warmsaturated_r1.00g0.10b0.15_4096_w50,fill16,1,4096,409,614,2048
sparse_warmsaturated_r1.00g0.25b0.12_4096_w0,fill16,1,4096,1024,491,0
sparse_warmsaturated_r1.00g0.25b0.12_4096_w6,fill16,1,4096,1024,491,245
sparse_warmsaturated_r1.00g0.25b0.12_4096_w12,fill16,1,4096,1024,491,491
sparse_warmsaturated_r1.00g0.25b0.12_4096_w22,fill16,1,4096,1024,491,901
sparse_warmsaturated_r1.00g0.25b0.12_4096_w35,fill16,1,4096,1024,491,1433
sparse_warmsaturated_r1.00g0.25b0.12_4096_w50,fill16,1,4096,1024,491,2048
sparse_warmsaturated_r0.80g0.00b0.00_4096_w0,fill16,1,3276,0,0,0
sparse_warmsaturated_r0.80g0.00b0.00_4096_w6,fill16,1,3276,0,0,245
sparse_warmsaturated_r0.80g0.00b0.00_4096_w12,fill16,1,3276,0,0,491
sparse_warmsaturated_r0.80g0.00b0.00_4096_w22,fill16,1,3276,0,0,901
sparse_warmsaturated_r0.80g0.00b0.00_4096_w35,fill16,1,3276,0,0,1433
sparse_warmsaturated_r0.80g0.00b0.00_4096_w50,fill16,1,3276,0,0,2048
sparse_warmsaturated_r0.80g0.20b0.00_4096_w0,fill16,1,3276,819,0,0
sparse_warmsaturated_r0.80g0.20b0.00_4096_w6,fill16,1,3276,819,0,245
sparse_warmsaturated_r0.80g0.20b0.00_4096_w12,fill16,1,3276,819,0,491
sparse_warmsaturated_r0.80g0.20b0.00_4096_w22,fill16,1,3276,819,0,901
sparse_warmsaturated_r0.80g0.20b0.00_4096_w35,fill16,1,3276,819,0,1433
sparse_warmsaturated_r0.80g0.20b0.00_4096_w50,fill16,1,3276,819,0,2048
sparse_warmsaturated_r0.80g0.40b0.00_4096_w0,fill16,1,3276,1638,0,0
sparse_warmsaturated_r0.80g0.40b0.00_4096_w6,fill16,1,3276,1638,0,245
sparse_warmsaturated_r0.80g0.40b0.00_4096_w12,fill16,1,3276,1638,0,491
sparse_warmsaturated_r0.80g0.40b0.00_4096_w22,fill16,1,3276,1638,0,901
sparse_warmsaturated_r0.80g0.40b0.00_4096_w35,fill16,1,3276,1638,0,1433
sparse_warmsaturated_r0.80g0.40b0.00_4096_w50,fill16,1,3276,1638,0,2048
sparse_warmsaturated_r0.60g0.00b0.00_4096_w0,fill16,1,2457,0,0,0
sparse_warmsaturated_r0.60g0.00b0.00_4096_w6,fill16,1,2457,0,0,245
sparse_warmsaturated_r0.60g0.00b0.00_4096_w12,fill16,1,2457,0,0,491
sparse_warmsaturated_r0.60g0.00b0.00_4096_w22,fill16,1,2457,0,0,901
sparse_warmsaturated_r0.60g0.00b0.00_4096_w35,fill16,1,2457,0,0,1433
sparse_warmsaturated_r0.60g0.00b0.00_4096_w50,fill16,1,2457,0,0,2048
sparse_warmsaturated_r0.60g0.15b0.00_4096_w0,fill16,1,2457,614,0,0
sparse_warmsaturated_r0.60g0.15b0.00_4096_w6,fill16,1,2457,614,0,245
sparse_warmsaturated_r0.60g0.15b0.00_4096_w12,fill16,1,2457,614,0,491
sparse_warmsaturated_r0.60g0.15b0.00_4096_w22,fill16,1,2457,614,0,901
sparse_warmsaturated_r0.60g0.15b0.00_4096_w35,fill16,1,2457,614,0,1433
sparse_warmsaturated_r0.60g0.15b0.00_4096_w50,fill16,1,2457,614,0,2048
sparse_warmsaturated_r1.00g0.00b0.00_8192_w0,fill16,1,8192,0,0,0
sparse_warmsaturated_r1.00g0.00b0.00_8192_w6,fill16,1,8192,0,0,491
sparse_warmsaturated_r1.00g0.00b0.00_8192_w12,fill16,1,8192,0,0,983
sparse_warmsaturated_r1.00g0.00b0.00_8192_w22,fill16,1,8192,0,0,1802
sparse_warmsaturated_r1.00g0.00b0.00_8192_w35,fill16,1,8192,0,0,2867
sparse_warmsaturated_r1.00g0.00b0.00_8192_w50,fill16,1,8192,0,0,4096
sparse_warmsaturated_r1.00g0.08b0.00_8192_w0,fill16,1,8192,655,0,0
sparse_warmsaturated_r1.00g0.08b0.00_8192_w6,fill16,1,8192,655,0,491
sparse_warmsaturated_r1.00g0.08b0.00_8192_w12,fill16,1,8192,655,0,983
sparse_warmsaturated_r1.00g0.08b0.00_8192_w22,fill16,1,8192,655,0,1802
sparse_warmsaturated_r1.00g0.08b0.00_8192_w35,fill16,1,8192,655,0,2867
sparse_warmsaturated_r1.00g0.08b0.00_8192_w50,fill16,1,8192,655,0,4096
sparse_warmsaturated_r1.00g0.15b0.00_8192_w0,fill16,1,8192,1228,0,0
sparse_warmsaturated_r1.00g0.15b0.00_8192_w6,fill16,1,8192,1228,0,491
sparse_warmsaturated_r1.00g0.15b0.00_8192_w12,fill16,1,8192,1228,0,983
sparse_warmsaturated_r1.00g0.15b0.00_8192_w22,fill16,1,8192,1228,0,1802
sparse_warmsaturated_r1.00g0.15b0.00_8192_w35,fill16,1,8192,1228,0,2867
sparse_warmsaturated_r1.00g0.15b0.00_8192_w50,fill16,1,8192,1228,0,4096
sparse_warmsaturated_r1.00g0.25b0.00_8192_w0,fill16,1,8192,2048,0,0
sparse_warmsaturated_r1.00g0.25b0.00_8192_w6,fill16,1,8192,2048,0,491
sparse_warmsaturated_r1.00g0.25b0.00_8192_w12,fill16,1,8192,2048,0,983
sparse_warmsaturated_r1.00g0.25b0.00_8192_w22,fill16,1,8192,2048,0,1802
sparse_warmsaturated_r1.00g0.25b0.00_8192_w35,fill16,1,8192,2048,0,2867
sparse_warmsaturated_r1.00g0.25b0.00_8192_w50,fill16,1,8192,2048,0,4096
sparse_warmsaturated_r1.00g0.35b0.00_8192_w0,fill16,1,8192,2867,0,0
sparse_warmsaturated_r1.00g0.35b0.00_8192_w6,fill16,1,8192,2867,0,491
sparse_warmsaturated_r1.00g0.35b0.00_8192_w12,fill16,1,8192,2867,0,983
sparse_warmsaturated_r1.00g0.35b0.00_8192_w22,fill16,1,8192,2867,0,1802
sparse_warmsaturated_r1.00g0.35b0.00_8192_w35,fill16,1,8192,2867,0,2867
sparse_warmsaturated_r1.00g0.35b0.00_8192_w50,fill16,1,8192,2867,0,4096
sparse_warmsaturated_r1.00g0.50b0.00_8192_w0,fill16,1,8192,4096,0,0
sparse_warmsaturated_r1.00g0.50b0.00_8192_w6,fill16,1,8192,4096,0,491
sparse_warmsaturated_r1.00g0.50b0.00_8192_w12,fill16,1,8192,4096,0,983
sparse_warmsaturated_r1.00g0.50b0.00_8192_w22,fill16,1,8192,4096,0,1802
sparse_warmsaturated_r1.00g0.50b0.00_8192_w35,fill16,1,8192,4096,0,2867
sparse_warmsaturated_r1.00g0.50b0.00_8192_w50,fill16,1,8192,4096,0,4096
sparse_warmsaturated_r1.00g0.60b0.00_8192_w0,fill16,1,8192,4915,0,0
sparse_warmsaturated_r1.00g0.60b0.00_8192_w6,fill16,1,8192,4915,0,491
sparse_warmsaturated_r1.00g0.60b0.00_8192_w12,fill16,1,8192,4915,0,983
sparse_warmsaturated_r1.00g0.60b0.00_8192_w22,fill16,1,8192,4915,0,1802
sparse_warmsaturated_r1.00g0.60b0.00_8192_w35,fill16,1,8192,4915,0,2867
sparse_warmsaturated_r1.00g0.60b0.00_8192_w50,fill16,1,8192,4915,0,4096
sparse_warmsaturated_r1.00g0.70b0.00_8192_w0,fill16,1,8192,5734,0,0
sparse_warmsaturated_r1.00g0.70b0.00_8192_w6,fill16,1,8192,5734,0,491
sparse_warmsaturated_r1.00g0.70b0.00_8192_w12,fill16,1,8192,5734,0,983
sparse_warmsaturated_r1.00g0.70b0.00_8192_w22,fill16,1,8192,5734,0,1802
sparse_warmsaturated_r1.00g0.70b0.00_8192_w35,fill16,1,8192,5734,0,2867
sparse_warmsaturated_r1.00g0.70b0.00_8192_w50,fill16,1,8192,5734,0,4096
sparse_warmsaturated_r1.00g0.80b0.00_8192_w0,fill16,1,8192,6553,0,0
sparse_warmsaturated_r1.00g0.80b0.00_8192_w6,fill16,1,8192,6553,0,491
sparse_warmsaturated_r1.00g0.80b0.00_8192_w12,fill16,1,8192,6553,0,983
sparse_warmsaturated_r1.00g0.80b0.00_8192_w22,fill16,1,8192,6553,0,1802
sparse_warmsaturated_r1.00g0.80b0.00_8192_w35,fill16,1,8192,6553,0,2867
sparse_warmsaturated_r1.00g0.80b0.00_8192_w50,fill16,1,8192,6553,0,4096
sparse_warmsaturated_r1.00g0.00b0.08_8192_w0,fill16,1,8192,0,655,0
sparse_warmsaturated_r1.00g0.00b0.08_8192_w6,fill16,1,8192,0,655,491
sparse_warmsaturated_r1.00g0.00b0.08_8192_w12,fill16,1,8192,0,655,983
sparse_warmsaturated_r1.00g0.00b0.08_8192_w22,fill16,1,8192,0,655,1802
sparse_warmsaturated_r1.00g0.00b0.08_8192_w35,fill16,1,8192,0,655,2867
sparse_warmsaturated_r1.00g0.00b0.08_8192_w50,fill16,1,8192,0,655,4096
sparse_warmsaturated_r1.00g0.00b0.18_8192_w0,fill16,1,8192,0,1474,0
sparse_warmsaturated_r1.00g0.00b0.18_8192_w6,fill16,1,8192,0,1474,491
sparse_warmsaturated_r1.00g0.00b0.18_8192_w12,fill16,1,8192,0,1474,983
sparse_warmsaturated_r1.00g0.00b0.18_8192_w22,fill16,1,8192,0,1474,1802
sparse_warmsaturated_r1.00g0.00b0.18_8192_w35,fill16,1,8192,0,1474,2867
sparse_warmsaturated_r1.00g0.00b0.18_8192_w50,fill16,1,8192,0,1474,4096
sparse_warmsaturated_r1.00g0.00b0.30_8192_w0,fill16,1,8192,0,2457,0
sparse_warmsaturated_r1.00g0.00b0.30_8192_w6,fill16,1,8192,0,2457,491
sparse_warmsaturated_r1.00g0.00b0.30_8192_w12,fill16,1,8192,0,2457,983
sparse_warmsaturated_r1.00g0.00b0.30_8192_w22,fill16,1,8192,0,2457,1802
sparse_warmsaturated_r1.00g0.00b0.30_8192_w35,fill16,1,8192,0,2457,2867
sparse_warmsaturated_r1.00g0.00b0.30_8192_w50,fill16,1,8192,0,2457,4096
sparse_warmsaturated_r1.00g0.00b0.45_8192_w0,fill16,1,8192,0,3686,0
sparse_warmsaturated_r1.00g0.00b0.45_8192_w6,fill16,1,8192,0,3686,491
sparse_warmsaturated_r1.00g0.00b0.45_8192_w12,fill16,1,8192,0,3686,983
sparse_warmsaturated_r1.00g0.00b0.45_8192_w22,fill16,1,8192,0,3686,1802
sparse_warmsaturated_r1.00g0.00b0.45_8192_w35,fill16,1,8192,0,3686,2867
sparse_warmsaturated_r1.00g0.00b0.45_8192_w50,fill16,1,8192,0,3686,4096
sparse_warmsaturated_r1.00g0.20b0.05_8192_w0,fill16,1,8192,1638,409,0
sparse_warmsaturated_r1.00g0.20b0.05_8192_w6,fill16,1,8192,1638,409,491
sparse_warmsaturated_r1.00g0.20b0.05_8192_w12,fill16,1,8192,1638,409,983
sparse_warmsaturated_r1.00g0.20b0.05_8192_w22,fill16,1,8192,1638,409,1802
sparse_warmsaturated_r1.00g0.20b0.05_8192_w35,fill16,1,8192,1638,409,2867
sparse_warmsaturated_r1.00g0.20b0.05_8192_w50,fill16,1,8192,1638,409,4096
sparse_warmsaturated_r1.00g0.35b0.08_8192_w0,fill16,1,8192,2867,655,0
sparse_warmsaturated_r1.00g0.35b0.08_8192_w6,fill16,1,8192,2867,655,491
sparse_warmsaturated_r1.00g0.35b0.08_8192_w12,fill16,1,8192,2867,655,983
sparse_warmsaturated_r1.00g0.35b0.08_8192_w22,fill16,1,8192,2867,655,1802
sparse_warmsaturated_r1.00g0.35b0.08_8192_w35,fill16,1,8192,2867,655,2867
sparse_warmsaturated_r1.00g0.35b0.08_8192_w50,fill16,1,8192,2867,655,4096
sparse_warmsaturated_r1.00g0.50b0.10_8192_w0,fill16,1,8192,4096,819,0
sparse_warmsaturated_r1.00g0.50b0.10_8192_w6,fill16,1,8192,4096,819,491
sparse_warmsaturated_r1.00g0.50b0.10_8192_w12,fill16,1,8192,4096,819,983
sparse_warmsaturated_r1.00g0.50b0.10_8192_w22,fill16,1,8192,4096,819,1802
sparse_warmsaturated_r1.00g0.50b0.10_8192_w35,fill16,1,8192,4096,819,2867
sparse_warmsaturated_r1.00g0.50b0.10_8192_w50,fill16,1,8192,4096,819,4096
sparse_warmsaturated_r1.00g0.10b0.15_8192_w0,fill16,1,8192,819,1228,0
sparse_warmsaturated_r1.00g0.10b0.15_8192_w6,fill16,1,8192,819,1228,491
sparse_warmsaturated_r1.00g0.10b0.15_8192_w12,fill16,1,8192,819,1228,983
sparse_warmsaturated_r1.00g0.10b0.15_8192_w22,fill16,1,8192,819,1228,1802
sparse_warmsaturated_r1.00g0.10b0.15_8192_w35,fill16,1,8192,819,1228,2867
sparse_warmsaturated_r1.00g0.10b0.15_8192_w50,fill16,1,8192,819,1228,4096
sparse_warmsaturated_r1.00g0.25b0.12_8192_w0,fill16,1,8192,2048,983,0
sparse_warmsaturated_r1.00g0.25b0.12_8192_w6,fill16,1,8192,2048,983,491
sparse_warmsaturated_r1.00g0.25b0.12_8192_w12,fill16,1,8192,2048,983,983
sparse_warmsaturated_r1.00g0.25b0.12_8192_w22,fill16,1,8192,2048,983,1802
sparse_warmsaturated_r1.00g0.25b0.12_8192_w35,fill16,1,8192,2048,983,2867
sparse_warmsaturated_r1.00g0.25b0.12_8192_w50,fill16,1,8192,2048,983,4096
sparse_warmsaturated_r0.80g0.00b0.00_8192_w0,fill16,1,6553,0,0,0
sparse_warmsaturated_r0.80g0.00b0.00_8192_w6,fill16,1,6553,0,0,491
sparse_warmsaturated_r0.80g0.00b0.00_8192_w12,fill16,1,6553,0,0,983
sparse_warmsaturated_r0.80g0.00b0.00_8192_w22,fill16,1,6553,0,0,1802
sparse_warmsaturated_r0.80g0.00b0.00_8192_w35,fill16,1,6553,0,0,2867
sparse_warmsaturated_r0.80g0.00b0.00_8192_w50,fill16,1,6553,0,0,4096
sparse_warmsaturated_r0.80g0.20b0.00_8192_w0,fill16,1,6553,1638,0,0
sparse_warmsaturated_r0.80g0.20b0.00_8192_w6,fill16,1,6553,1638,0,491
sparse_warmsaturated_r0.80g0.20b0.00_8192_w12,fill16,1,6553,1638,0,983
sparse_warmsaturated_r0.80g0.20b0.00_8192_w22,fill16,1,6553,1638,0,1802
sparse_warmsaturated_r0.80g0.20b0.00_8192_w35,fill16,1,6553,1638,0,2867
sparse_warmsaturated_r0.80g0.20b0.00_8192_w50,fill16,1,6553,1638,0,4096
sparse_warmsaturated_r0.80g0.40b0.00_8192_w0,fill16,1,6553,3276,0,0
sparse_warmsaturated_r0.80g0.40b0.00_8192_w6,fill16,1,6553,3276,0,491
sparse_warmsaturated_r0.80g0.40b0.00_8192_w12,fill16,1,6553,3276,0,983
sparse_warmsaturated_r0.80g0.40b0.00_8192_w22,fill16,1,6553,3276,0,1802
sparse_warmsaturated_r0.80g0.40b0.00_8192_w35,fill16,1,6553,3276,0,2867
sparse_warmsaturated_r0.80g0.40b0.00_8192_w50,fill16,1,6553,3276,0,4096
sparse_warmsaturated_r0.60g0.00b0.00_8192_w0,fill16,1,4915,0,0,0
sparse_warmsaturated_r0.60g0.00b0.00_8192_w6,fill16,1,4915,0,0,491
sparse_warmsaturated_r0.60g0.00b0.00_8192_w12,fill16,1,4915,0,0,983
sparse_warmsaturated_r0.60g0.00b0.00_8192_w22,fill16,1,4915,0,0,1802
sparse_warmsaturated_r0.60g0.00b0.00_8192_w35,fill16,1,4915,0,0,2867
sparse_warmsaturated_r0.60g0.00b0.00_8192_w50,fill16,1,4915,0,0,4096
sparse_warmsaturated_r0.60g0.15b0.00_8192_w0,fill16,1,4915,1228,0,0
sparse_warmsaturated_r0.60g0.15b0.00_8192_w6,fill16,1,4915,1228,0,491
sparse_warmsaturated_r0.60g0.15b0.00_8192_w12,fill16,1,4915,1228,0,983
sparse_warmsaturated_r0.60g0.15b0.00_8192_w22,fill16,1,4915,1228,0,1802
sparse_warmsaturated_r0.60g0.15b0.00_8192_w35,fill16,1,4915,1228,0,2867
sparse_warmsaturated_r0.60g0.15b0.00_8192_w50,fill16,1,4915,1228,0,4096
sparse_warmsaturated_r1.00g0.00b0.00_12288_w0,fill16,1,12288,0,0,0
sparse_warmsaturated_r1.00g0.00b0.00_12288_w6,fill16,1,12288,0,0,737
sparse_warmsaturated_r1.00g0.00b0.00_12288_w12,fill16,1,12288,0,0,1474
sparse_warmsaturated_r1.00g0.00b0.00_12288_w22,fill16,1,12288,0,0,2703
sparse_warmsaturated_r1.00g0.00b0.00_12288_w35,fill16,1,12288,0,0,4300
sparse_warmsaturated_r1.00g0.00b0.00_12288_w50,fill16,1,12288,0,0,6144
sparse_warmsaturated_r1.00g0.08b0.00_12288_w0,fill16,1,12288,983,0,0
sparse_warmsaturated_r1.00g0.08b0.00_12288_w6,fill16,1,12288,983,0,737
sparse_warmsaturated_r1.00g0.08b0.00_12288_w12,fill16,1,12288,983,0,1474
sparse_warmsaturated_r1.00g0.08b0.00_12288_w22,fill16,1,12288,983,0,2703
sparse_warmsaturated_r1.00g0.08b0.00_12288_w35,fill16,1,12288,983,0,4300
sparse_warmsaturated_r1.00g0.08b0.00_12288_w50,fill16,1,12288,983,0,6144
sparse_warmsaturated_r1.00g0.15b0.00_12288_w0,fill16,1,12288,1843,0,0
sparse_warmsaturated_r1.00g0.15b0.00_12288_w6,fill16,1,12288,1843,0,737
sparse_warmsaturated_r1.00g0.15b0.00_12288_w12,fill16,1,12288,1843,0,1474
sparse_warmsaturated_r1.00g0.15b0.00_12288_w22,fill16,1,12288,1843,0,2703
sparse_warmsaturated_r1.00g0.15b0.00_12288_w35,fill16,1,12288,1843,0,4300
sparse_warmsaturated_r1.00g0.15b0.00_12288_w50,fill16,1,12288,1843,0,6144
sparse_warmsaturated_r1.00g0.25b0.00_12288_w0,fill16,1,12288,3072,0,0
sparse_warmsaturated_r1.00g0.25b0.00_12288_w6,fill16,1,12288,3072,0,737
