name,mode,use_fill16,r,g,b,w,lower_r,lower_g,lower_b,lower_w,upper_r,upper_g,upper_b,upper_w,r16,g16,b16,w16,bfi_r,bfi_g,bfi_b,bfi_w,repeat_index,solver_mode,ok,returncode,elapsed_s,timed_out,X,Y,Z,x,y
W_floor232_v254_bfi2,blend8,0,0,0,0,254,0,0,0,232,0,0,0,254,0,0,0,65278,0,0,0,2,0,0,True,0,0.0,False,1343.8820524833343,1456.518034,1283.8137185220728,0.32904302189967133,0.35662139729682235
W_floor232_v235_bfi3,blend8,0,0,0,0,235,0,0,0,232,0,0,0,235,0,0,0,60395,0,0,0,3,0,0,True,0,0.0,False,1295.430764734082,1404.289913,1236.0360697107901,0.3291440116503864,0.3568030249612549
W_floor232_v237_bfi3,blend8,0,0,0,0,237,0,0,0,232,0,0,0,237,0,0,0,60909,0,0,0,3,0,0,True,0,0.0,False,1295.7378057143555,1404.289913,1237.7302309776385,0.329054711403911,0.356621694614277
W_floor232_v239_bfi3,blend8,0,0,0,0,239,0,0,0,232,0,0,0,239,0,0,0,61423,0,0,0,3,0,0,True,0,0.0,False,1295.9819514699113,1404.289913,1239.9637534892502,0.3289097600059671,0.35639744653832395
W_floor232_v240_bfi3,blend8,0,0,0,0,240,0,0,0,232,0,0,0,240,0,0,0,61680,0,0,0,3,0,0,True,0,0.0,False,1295.654409618637,1404.289913,1237.8250118288024,0.32903258153907267,0.3566206635607961
W_floor232_v241_bfi3,blend8,0,0,0,0,241,0,0,0,232,0,0,0,241,0,0,0,61937,0,0,0,3,0,0,True,0,0.0,False,1295.4666259872388,1404.289913,1236.943927853232,0.3290742175837824,0.3567174909111283
W_floor232_v242_bfi3,blend8,0,0,0,0,242,0,0,0,232,0,0,0,242,0,0,0,62194,0,0,0,3,0,0,True,0,0.0,False,1295.4017694889842,1404.289913,1236.5677093373622,0.3290946151005418,0.35675746266011127
W_floor232_v243_bfi3,blend8,0,0,0,0,243,0,0,0,232,0,0,0,243,0,0,0,62451,0,0,0,3,0,0,True,0,0.0,False,1295.413553688858,1404.289913,1236.4405991630056,0.32910725116167805,0.3567679153776305
W_floor232_v244_bfi3,blend8,0,0,0,0,244,0,0,0,232,0,0,0,244,0,0,0,62708,0,0,0,3,0,0,True,0,0.0,False,1295.4088750779993,1404.289913,1236.4514512935439,0.3291055463586237,0.35676735581724467
W_floor232_v246_bfi3,blend8,0,0,0,0,246,0,0,0,232,0,0,0,246,0,0,0,63222,0,0,0,3,0,0,True,0,0.0,False,1300.9580154857756,1410.286216,1241.8344796781487,0.3290999523514998,0.3567564217775878
W_floor232_v247_bfi3,blend8,0,0,0,0,247,0,0,0,232,0,0,0,247,0,0,0,63479,0,0,0,3,0,0,True,0,0.0,False,1300.7424530284466,1410.286216,1241.839656170135,0.3290629350683218,0.3567754096461463
W_floor232_v249_bfi3,blend8,0,0,0,0,249,0,0,0,232,0,0,0,249,0,0,0,63993,0,0,0,3,0,0,True,0,0.0,False,1301.348771436834,1410.613118,1242.4879061765846,0.3290846612543648,0.3567153942793157
W_floor232_v251_bfi3,blend8,0,0,0,0,251,0,0,0,232,0,0,0,251,0,0,0,64507,0,0,0,3,0,0,True,0,0.0,False,1317.475031779771,1428.100017,1257.9205356684113,0.32908117518540086,0.3567132739068178
W_floor232_v252_bfi3,blend8,0,0,0,0,252,0,0,0,232,0,0,0,252,0,0,0,64764,0,0,0,3,0,0,True,0,0.0,False,1317.4632435019503,1428.100017,1257.9456616347904,0.3290771343651203,0.3567120855166719
W_floor232_v253_bfi3,blend8,0,0,0,0,253,0,0,0,232,0,0,0,253,0,0,0,65021,0,0,0,3,0,0,True,0,0.0,False,1317.5281477730823,1428.100017,1258.0170126614141,0.3290821462398783,0.35669994560185153
W_floor232_v254_bfi3,blend8,0,0,0,0,254,0,0,0,232,0,0,0,254,0,0,0,65278,0,0,0,3,0,0,True,0,0.0,False,1317.5487251916531,1428.100017,1258.0766967161933,0.32908068879744656,0.35669279494589
W_floor232_v233_bfi4,blend8,0,0,0,0,233,0,0,0,232,0,0,0,233,0,0,0,59881,0,0,0,4,0,0,True,0,0.0,False,1296.138034939842,1404.095187375,1240.4062450895021,0.3289156609380441,0.35631150705087516
W_floor232_v234_bfi4,blend8,0,0,0,0,234,0,0,0,232,0,0,0,234,0,0,0,60138,0,0,0,4,0,0,True,0,0.0,False,1295.5130135877944,1404.289913,1236.0372187878409,0.3291579347067591,0.35679546453378
W_floor232_v235_bfi4,blend8,0,0,0,0,235,0,0,0,232,0,0,0,235,0,0,0,60395,0,0,0,4,0,0,True,0,0.0,False,1295.3637177529376,1404.289913,1235.9047058247766,0.3291435692144665,0.3568210131579814
W_floor232_v236_bfi4,blend8,0,0,0,0,236,0,0,0,232,0,0,0,236,0,0,0,60652,0,0,0,4,0,0,True,0,0.0,False,1295.4086496686607,1404.289913,1235.949276391858,0.3291475006508429,0.356812898517673
W_floor232_v237_bfi4,blend8,0,0,0,0,237,0,0,0,232,0,0,0,237,0,0,0,60909,0,0,0,4,0,0,True,0,0.0,False,1295.4618181580538,1404.289913,1236.3867855509607,0.329119977017776,0.3567684183467506
W_floor232_v238_bfi4,blend8,0,0,0,0,238,0,0,0,232,0,0,0,238,0,0,0,61166,0,0,0,4,0,0,True,0,0.0,False,1296.0482168147382,1404.289913,1237.720808067339,0.3291083849323404,0.35659443780575806
W_floor232_v239_bfi4,blend8,0,0,0,0,239,0,0,0,232,0,0,0,239,0,0,0,61423,0,0,0,4,0,0,True,0,0.0,False,1295.7164878003373,1404.289913,1237.4842488794086,0.3290716354858452,0.3566459041913452
W_floor232_v240_bfi4,blend8,0,0,0,0,240,0,0,0,232,0,0,0,240,0,0,0,61680,0,0,0,4,0,0,True,0,0.0,False,1295.5791417805226,1404.289913,1237.0358779566575,0.3290857066441164,0.3566989645400583
W_floor232_v241_bfi4,blend8,0,0,0,0,241,0,0,0,232,0,0,0,241,0,0,0,61937,0,0,0,4,0,0,True,0,0.0,False,1295.5425945048025,1404.289913,1237.0685874016094,0.32907674418871835,0.35669931226285556
W_floor232_v242_bfi4,blend8,0,0,0,0,242,0,0,0,232,0,0,0,242,0,0,0,62194,0,0,0,4,0,0,True,0,0.0,False,1295.5748178130882,1404.289913,1237.3148518680782,0.3290616520292984,0.35667408191822875
W_floor232_v243_bfi4,blend8,0,0,0,0,243,0,0,0,232,0,0,0,243,0,0,0,62451,0,0,0,4,0,0,True,0,0.0,False,1295.6380015470752,1404.289913,1237.4723891543333,0.3290592527077047,0.3566540876425182
W_floor232_v244_bfi4,blend8,0,0,0,0,244,0,0,0,232,0,0,0,244,0,0,0,62708,0,0,0,4,0,0,True,0,0.0,False,1295.7486555682597,1404.289913,1238.1371154621804,0.32902256261004437,0.35658386666051684
W_floor232_v246_bfi4,blend8,0,0,0,0,246,0,0,0,232,0,0,0,246,0,0,0,63222,0,0,0,4,0,0,True,0,0.0,False,1295.4935562048368,1404.289913,1237.9738491130727,0.3289927365961274,0.3566217517944631
W_floor232_v247_bfi4,blend8,0,0,0,0,247,0,0,0,232,0,0,0,247,0,0,0,63479,0,0,0,4,0,0,True,0,0.0,False,1295.2841492494608,1404.289913,1236.330570520421,0.3290943938186603,0.35678961865794373
W_floor232_v248_bfi4,blend8,0,0,0,0,248,0,0,0,232,0,0,0,248,0,0,0,63736,0,0,0,4,0,0,True,0,0.0,False,1295.4914112099866,1404.289913,1236.5273169671407,0.3291132706561796,0.3567529990687052
W_floor232_v249_bfi4,blend8,0,0,0,0,249,0,0,0,232,0,0,0,249,0,0,0,63993,0,0,0,4,0,0,True,0,0.0,False,1295.484985324467,1404.289913,1236.6129613367912,0.329105014930096,0.35674581953436996
W_floor232_v250_bfi4,blend8,0,0,0,0,250,0,0,0,232,0,0,0,250,0,0,0,64250,0,0,0,4,0,0,True,0,0.0,False,1295.5813605074588,1404.289913,1236.588655936185,0.32912347228962363,0.3567392881345738
W_floor232_v251_bfi4,blend8,0,0,0,0,251,0,0,0,232,0,0,0,251,0,0,0,64507,0,0,0,4,0,0,True,0,0.0,False,1295.4380228982516,1404.289913,1236.4343420420457,0.32911194494148865,0.3567662646609257
W_floor232_v252_bfi4,blend8,0,0,0,0,252,0,0,0,232,0,0,0,252,0,0,0,64764,0,0,0,4,0,0,True,0,0.0,False,1295.4265501162445,1404.289913,1236.42583576634,0.3291107007193307,0.3567680755339202
W_floor232_v253_bfi4,blend8,0,0,0,0,253,0,0,0,232,0,0,0,253,0,0,0,65021,0,0,0,4,0,0,True,0,0.0,False,1295.4567887641294,1404.289913,1236.5022215421907,0.3291094679235856,0.3567584114625664
W_floor232_v254_bfi4,blend8,0,0,0,0,254,0,0,0,232,0,0,0,254,0,0,0,65278,0,0,0,4,0,0,True,0,0.0,False,1295.4827600397764,1404.289913,1236.586768868358,0.329106825521959,0.35674839498886723
W_floor233_v234_bfi1,blend8,0,0,0,0,234,0,0,0,233,0,0,0,234,0,0,0,60138,0,0,0,1,0,0,True,0,0.0,False,1301.8693801043928,1410.84244109375,1245.1811162993604,0.32892991312886266,0.35646301286406135
W_floor233_v235_bfi1,blend8,0,0,0,0,235,0,0,0,233,0,0,0,235,0,0,0,60395,0,0,0,1,0,0,True,0,0.0,False,1304.6869443834971,1414.7385712875,1244.2838735112985,0.32915807297685146,0.35692288015579204
W_floor233_v236_bfi1,blend8,0,0,0,0,236,0,0,0,233,0,0,0,236,0,0,0,60652,0,0,0,1,0,0,True,0,0.0,False,1304.271997800387,1414.1031769,1244.6431134681784,0.32911076935835487,0.35682479213425516
W_floor233_v237_bfi1,blend8,0,0,0,0,237,0,0,0,233,0,0,0,237,0,0,0,60909,0,0,0,1,0,0,True,0,0.0,False,1309.125748611766,1419.2203440875,1248.3742184122061,0.3291973400678692,0.3568821121570995
W_floor233_v238_bfi1,blend8,0,0,0,0,238,0,0,0,233,0,0,0,238,0,0,0,61166,0,0,0,1,0,0,True,0,0.0,False,1309.8763158515148,1419.9431111,1250.0376961126617,0.3291264674453975,0.35678243393992887
W_floor233_v239_bfi1,blend8,0,0,0,0,239,0,0,0,233,0,0,0,239,0,0,0,61423,0,0,0,1,0,0,True,0,0.0,False,1317.3025292198226,1428.1060942,1257.4535415253285,0.3290901547287909,0.35677123901656216
W_floor233_v240_bfi1,blend8,0,0,0,0,240,0,0,0,233,0,0,0,240,0,0,0,61680,0,0,0,1,0,0,True,0,0.0,False,1322.608344624834,1433.86637690625,1262.5423109362455,0.3290875191471549,0.35677041558243405
W_floor233_v241_bfi1,blend8,0,0,0,0,241,0,0,0,233,0,0,0,241,0,0,0,61937,0,0,0,1,0,0,True,0,0.0,False,1327.0803449853747,1438.60246185,1267.8970060698355,0.32900807881362765,0.35665650082025724
W_floor233_v242_bfi1,blend8,0,0,0,0,242,0,0,0,233,0,0,0,242,0,0,0,62194,0,0,0,1,0,0,True,0,0.0,False,1328.7739021378122,1440.77796785,1267.5436853072295,0.3291410579556376,0.35688478216976566
W_floor233_v243_bfi1,blend8,0,0,0,0,243,0,0,0,233,0,0,0,243,0,0,0,62451,0,0,0,1,0,0,True,0,0.0,False,1332.2058798,1444.3509938875,1271.195934914507,0.3291223409119468,0.3568278652831922
W_floor233_v244_bfi1,blend8,0,0,0,0,244,0,0,0,233,0,0,0,244,0,0,0,62708,0,0,0,1,0,0,True,0,0.0,False,1334.6721716739273,1446.9518307125,1273.3437930549858,0.3291449498499996,0.35683435817644726
W_floor233_v245_bfi1,blend8,0,0,0,0,245,0,0,0,233,0,0,0,245,0,0,0,62965,0,0,0,1,0,0,True,0,0.0,False,1338.7063831374999,1451.205216775,1281.9105736274928,0.32877329266411576,0.35640191416152633
W_floor233_v246_bfi1,blend8,0,0,0,0,246,0,0,0,233,0,0,0,246,0,0,0,63222,0,0,0,1,0,0,True,0,0.0,False,1343.9011550625,1457.3250713875,1285.5075659,0.3288447996241308,0.3565989725377959
W_floor233_v247_bfi1,blend8,0,0,0,0,247,0,0,0,233,0,0,0,247,0,0,0,63479,0,0,0,1,0,0,True,0,0.0,False,1349.7502785694167,1463.6865917999999,1289.4362560541724,0.32897685036290003,0.3567467349583566
W_floor233_v248_bfi1,blend8,0,0,0,0,248,0,0,0,233,0,0,0,248,0,0,0,63736,0,0,0,1,0,0,True,0,0.0,False,1355.8592427732397,1470.2088051625,1295.2532328474008,0.32898654348917855,0.35673239356945463
W_floor233_v249_bfi1,blend8,0,0,0,0,249,0,0,0,233,0,0,0,249,0,0,0,63993,0,0,0,1,0,0,True,0,0.0,False,1358.5230036662133,1472.4275815750002,1298.1797350343604,0.3290094761590249,0.356595085978476
W_floor233_v250_bfi1,blend8,0,0,0,0,250,0,0,0,233,0,0,0,250,0,0,0,64250,0,0,0,1,0,0,True,0,0.0,False,1359.7719352125,1474.360301125,1298.702913658089,0.3290167369037091,0.3567430704625548
W_floor233_v251_bfi1,blend8,0,0,0,0,251,0,0,0,233,0,0,0,251,0,0,0,64507,0,0,0,1,0,0,True,0,0.0,False,1368.23126480625,1483.3358009625,1307.0641475290445,0.32901000224091587,0.35668846908553226
W_floor233_v252_bfi1,blend8,0,0,0,0,252,0,0,0,233,0,0,0,252,0,0,0,64764,0,0,0,1,0,0,True,0,0.0,False,1372.3314330875,1487.45192105,1310.8767031588718,0.3290441834708324,0.3566466460021773
W_floor233_v253_bfi1,blend8,0,0,0,0,253,0,0,0,233,0,0,0,253,0,0,0,65021,0,0,0,1,0,0,True,0,0.0,False,1377.3266596061176,1492.7494323,1316.1159712806934,0.32901659522941334,0.35658885444534977
W_floor233_v254_bfi1,blend8,0,0,0,0,254,0,0,0,233,0,0,0,254,0,0,0,65278,0,0,0,1,0,0,True,0,0.0,False,1379.663070175,1495.6388489750002,1318.1665452806933,0.32900284856733825,0.3566591382911588
W_floor233_v255_bfi1,blend8,0,0,0,0,255,0,0,0,233,0,0,0,255,0,0,0,65535,0,0,0,1,0,0,True,0,0.0,False,1389.5524902875,1506.1863888875,1327.516003225,0.32902406531945855,0.3566411288990356
W_floor233_v234_bfi2,blend8,0,0,0,0,234,0,0,0,233,0,0,0,234,0,0,0,60138,0,0,0,2,0,0,True,0,0.0,False,1302.5436553521963,1411.5569990390625,1244.2973066496802,0.32905828776489837,0.3565980512651299
W_floor233_v235_bfi2,blend8,0,0,0,0,235,0,0,0,233,0,0,0,235,0,0,0,60395,0,0,0,2,0,0,True,0,0.0,False,1303.9349927352478,1413.8183758035157,1244.407544312624,0.3290969300378225,0.3568301255049368
W_floor233_v236_bfi2,blend8,0,0,0,0,236,0,0,0,233,0,0,0,236,0,0,0,60652,0,0,0,2,0,0,True,0,0.0,False,1304.6223290791177,1414.632448500879,1244.9494314563663,0.3291006871203165,0.3568515580696471
W_floor233_v237_bfi2,blend8,0,0,0,0,237,0,0,0,233,0,0,0,237,0,0,0,60909,0,0,0,2,0,0,True,0,0.0,False,1307.762031261861,1417.94856776897,1247.7481588922988,0.3291243500776662,0.35685498558190937
W_floor233_v238_bfi2,blend8,0,0,0,0,238,0,0,0,233,0,0,0,238,0,0,0,61166,0,0,0,2,0,0,True,0,0.0,False,1308.7799993448716,1418.9214538922424,1248.8311856773216,0.3291259290913702,0.35682379166378414
W_floor233_v239_bfi2,blend8,0,0,0,0,239,0,0,0,233,0,0,0,239,0,0,0,61423,0,0,0,2,0,0,True,0,0.0,False,1311.6482545300616,1422.2332958105605,1251.7875017502543,0.3290911105230809,0.3568367762658214
W_floor233_v240_bfi2,blend8,0,0,0,0,240,0,0,0,233,0,0,0,240,0,0,0,61680,0,0,0,2,0,0,True,0,0.0,False,1314.4430317452036,1425.0915833901402,1254.8109712336397,0.32907594080763647,0.35677723736608485
W_floor233_v241_bfi2,blend8,0,0,0,0,241,0,0,0,233,0,0,0,241,0,0,0,61937,0,0,0,2,0,0,True,0,0.0,False,1321.8837140789958,1433.172289547535,1262.305996914617,0.3290427185553443,0.35674462230550386
W_floor233_v242_bfi2,blend8,0,0,0,0,242,0,0,0,233,0,0,0,242,0,0,0,62194,0,0,0,2,0,0,True,0,0.0,False,1324.6717428711522,1436.2395667118838,1264.7809181586208,0.3290544005680906,0.3567683482643155
W_floor233_v243_bfi2,blend8,0,0,0,0,243,0,0,0,233,0,0,0,243,0,0,0,62451,0,0,0,2,0,0,True,0,0.0,False,1327.0579508950732,1438.674309859221,1267.4173594445242,0.32903761969278356,0.35671235767055426
W_floor233_v244_bfi2,blend8,0,0,0,0,244,0,0,0,233,0,0,0,244,0,0,0,62708,0,0,0,2,0,0,True,0,0.0,False,1329.7139602384889,1441.6281917648053,1269.4853807028048,0.32906971393257994,0.3567655833109418
W_floor233_v245_bfi2,blend8,0,0,0,0,245,0,0,0,233,0,0,0,245,0,0,0,62965,0,0,0,2,0,0,True,0,0.0,False,1331.4028317100206,1443.3794357412012,1271.3431702050452,0.32905624213203843,0.35673126253280074
W_floor233_v246_bfi2,blend8,0,0,0,0,246,0,0,0,233,0,0,0,246,0,0,0,63222,0,0,0,2,0,0,True,0,0.0,False,1333.2689111779032,1445.4188393353002,1273.2821871806054,0.32904215275020954,0.3567200303953797
W_floor233_v247_bfi2,blend8,0,0,0,0,247,0,0,0,233,0,0,0,247,0,0,0,63479,0,0,0,2,0,0,True,0,0.0,False,1335.5630040519802,1448.2234233088252,1275.1892686532124,0.329039418827643,0.35679529314033703
W_floor233_v248_bfi2,blend8,0,0,0,0,248,0,0,0,233,0,0,0,248,0,0,0,63736,0,0,0,2,0,0,True,0,0.0,False,1338.8642477404226,1451.7156086209563,1278.510726799254,0.32903279501349186,0.35676659905991776
W_floor233_v249_bfi2,blend8,0,0,0,0,249,0,0,0,233,0,0,0,249,0,0,0,63993,0,0,0,2,0,0,True,0,0.0,False,1341.6436984840993,1454.440458227114,1281.438006363919,0.3290340664812662,0.3566971312622427
W_floor233_v250_bfi2,blend8,0,0,0,0,250,0,0,0,233,0,0,0,250,0,0,0,64250,0,0,0,2,0,0,True,0,0.0,False,1344.054474389775,1456.3953052755287,1286.9284045222298,0.3288304663339927,0.3563152807610884
W_floor233_v251_bfi2,blend8,0,0,0,0,251,0,0,0,233,0,0,0,251,0,0,0,64507,0,0,0,2,0,0,True,0,0.0,False,1350.590409190646,1463.9817836188822,1290.7843843285345,0.3289824851541089,0.35660283244859015
W_floor233_v252_bfi2,blend8,0,0,0,0,252,0,0,0,233,0,0,0,252,0,0,0,64764,0,0,0,2,0,0,True,0,0.0,False,1354.4063749177135,1468.1914188015958,1294.1930332567822,0.32899567450517425,0.35663493252583517
W_floor233_v253_bfi2,blend8,0,0,0,0,253,0,0,0,233,0,0,0,253,0,0,0,65021,0,0,0,2,0,0,True,0,0.0,False,1356.3818330103325,1470.292141300399,1295.769672113359,0.32902374158271186,0.3566554857762014
W_floor233_v254_bfi2,blend8,0,0,0,0,254,0,0,0,233,0,0,0,254,0,0,0,65278,0,0,0,2,0,0,True,0,0.0,False,1358.8888767708127,1473.0045282125998,1298.072489636293,0.32903150085115696,0.3566626373674296
W_floor233_v255_bfi2,blend8,0,0,0,0,255,0,0,0,233,0,0,0,255,0,0,0,65535,0,0,0,2,0,0,True,0,0.0,False,1364.034939561453,1478.0809007593998,1305.9669319215734,0.32883503402803715,0.3563286901240784
W_floor233_v234_bfi3,blend8,0,0,0,0,234,0,0,0,233,0,0,0,234,0,0,0,60138,0,0,0,3,0,0,True,0,0.0,False,1302.1789958760983,1410.772558765625,1243.1317888248402,0.32915863565580217,0.3566084018668371
W_floor233_v235_bfi3,blend8,0,0,0,0,235,0,0,0,233,0,0,0,235,0,0,0,60395,0,0,0,3,0,0,True,0,0.0,False,1302.8539493200933,1412.3151019289062,1243.4803623910589,0.32911576984588103,0.35676690566802527
W_floor233_v236_bfi3,blend8,0,0,0,0,236,0,0,0,233,0,0,0,236,0,0,0,60652,0,0,0,3,0,0,True,0,0.0,False,1302.6961299279235,1412.4037859322266,1242.9796910738155,0.3291232767642657,0.3568406717888912
W_floor233_v237_bfi3,blend8,0,0,0,0,237,0,0,0,233,0,0,0,237,0,0,0,60909,0,0,0,3,0,0,True,0,0.0,False,1303.731187679881,1413.5339919330568,1244.2787174128634,0.32909674146452855,0.35681391615887237
W_floor233_v238_bfi3,blend8,0,0,0,0,238,0,0,0,233,0,0,0,238,0,0,0,61166,0,0,0,3,0,0,True,0,0.0,False,1305.5255546675594,1414.8794800332644,1248.3595152725463,0.32895011488558057,0.35650375884423735
W_floor233_v239_bfi3,blend8,0,0,0,0,239,0,0,0,233,0,0,0,239,0,0,0,61423,0,0,0,3,0,0,True,0,0.0,False,1306.9065668144788,1416.308396858316,1251.0439335527421,0.3288428360132354,0.3563704412530982
W_floor233_v240_bfi3,blend8,0,0,0,0,240,0,0,0,233,0,0,0,240,0,0,0,61680,0,0,0,3,0,0,True,0,0.0,False,1309.453865990225,1419.448980652079,1251.560268325024,0.32897022988767805,0.35660397789258996
W_floor233_v241_bfi3,blend8,0,0,0,0,241,0,0,0,233,0,0,0,241,0,0,0,61937,0,0,0,3,0,0,True,0,0.0,False,1311.0460316304207,1421.41253980677,1252.2420484170575,0.32901995826185204,0.3567175242035529
W_floor233_v242_bfi3,blend8,0,0,0,0,242,0,0,0,233,0,0,0,242,0,0,0,62194,0,0,0,3,0,0,True,0,0.0,False,1311.0325250044148,1421.5406340016925,1251.6101703675727,0.3290592868402246,0.356795989662745
W_floor233_v243_bfi3,blend8,0,0,0,0,243,0,0,0,233,0,0,0,243,0,0,0,62451,0,0,0,3,0,0,True,0,0.0,False,1313.4359065271665,1424.1309839441733,1253.652681930807,0.32908134536348366,0.3568159952390314
W_floor233_v244_bfi3,blend8,0,0,0,0,244,0,0,0,233,0,0,0,244,0,0,0,62708,0,0,0,3,0,0,True,0,0.0,False,1313.7569570540063,1424.5059724360435,1253.8895214060876,0.32908486667614634,0.3568265465704542
W_floor233_v245_bfi3,blend8,0,0,0,0,245,0,0,0,233,0,0,0,245,0,0,0,62965,0,0,0,3,0,0,True,0,0.0,False,1315.5123501432167,1425.707754559011,1258.8693663690433,0.32887073143164147,0.35641896634306774
W_floor233_v246_bfi3,blend8,0,0,0,0,246,0,0,0,233,0,0,0,246,0,0,0,63222,0,0,0,3,0,0,True,0,0.0,False,1317.6992704072482,1428.5750042397526,1261.097374009782,0.3288188333739705,0.35648677724178435
W_floor233_v247_bfi3,blend8,0,0,0,0,247,0,0,0,233,0,0,0,247,0,0,0,63479,0,0,0,3,0,0,True,0,0.0,False,1318.694564873256,1429.9424464599383,1259.5790220449794,0.32899787683396,0.35675283830816007
W_floor233_v248_bfi3,blend8,0,0,0,0,248,0,0,0,233,0,0,0,248,0,0,0,63736,0,0,0,3,0,0,True,0,0.0,False,1321.9272647120367,1433.3148151649848,1262.607531417212,0.3290136248494916,0.3567368004854925
W_floor233_v249_bfi3,blend8,0,0,0,0,249,0,0,0,233,0,0,0,249,0,0,0,63993,0,0,0,3,0,0,True,0,0.0,False,1323.8676764163297,1435.3083340006212,1264.2150111494186,0.3290427575445867,0.3567409496882143
W_floor233_v250_bfi3,blend8,0,0,0,0,250,0,0,0,233,0,0,0,250,0,0,0,64250,0,0,0,3,0,0,True,0,0.0,False,1325.38012457318,1436.8615104376554,1265.3538193899703,0.32907478905930976,0.35675417918839136
W_floor233_v251_bfi3,blend8,0,0,0,0,251,0,0,0,233,0,0,0,251,0,0,0,64507,0,0,0,3,0,0,True,0,0.0,False,1329.6382246882376,1441.5916290594141,1269.4428888645957,0.3290635766331926,0.3567702016193081
W_floor233_v252_bfi3,blend8,0,0,0,0,252,0,0,0,233,0,0,0,252,0,0,0,64764,0,0,0,3,0,0,True,0,0.0,False,1331.7471083170021,1443.9070099148535,1271.4967245248465,0.32905793731421373,0.3567712363622556
W_floor233_v253_bfi3,blend8,0,0,0,0,253,0,0,0,233,0,0,0,253,0,0,0,65021,0,0,0,3,0,0,True,0,0.0,False,1333.3621208225213,1445.5938901287134,1273.0518263965653,0.3290620784423901,0.3567598948858184
W_floor233_v254_bfi3,blend8,0,0,0,0,254,0,0,0,233,0,0,0,254,0,0,0,65278,0,0,0,3,0,0,True,0,0.0,False,1334.8153769035434,1447.1484615821782,1274.4808098781896,0.32906041931125957,0.35675291715513924
W_floor233_v255_bfi3,blend8,0,0,0,0,255,0,0,0,233,0,0,0,255,0,0,0,65535,0,0,0,3,0,0,True,0,0.0,False,1337.7039817633859,1451.0824223142945,1277.7795444257974,0.32895174914246,0.35683238405325807
W_floor233_v234_bfi4,blend8,0,0,0,0,234,0,0,0,233,0,0,0,234,0,0,0,60138,0,0,0,4,0,0,True,0,0.0,False,1301.0701753230637,1410.1827282265626,1241.8254169124202,0.32912835766203363,0.3567302780031276
W_floor233_v235_bfi4,blend8,0,0,0,0,235,0,0,0,233,0,0,0,235,0,0,0,60395,0,0,0,4,0,0,True,0,0.0,False,1299.8991626277145,1409.4514227066406,1240.2596860250653,0.329120868469967,0.35685835458938087
W_floor233_v236_bfi4,blend8,0,0,0,0,236,0,0,0,233,0,0,0,236,0,0,0,60652,0,0,0,4,0,0,True,0,0.0,False,1300.1024977740938,1409.8350220266602,1240.3589112042307,0.3291151741347517,0.35689347537597016
W_floor233_v237_bfi4,blend8,0,0,0,0,237,0,0,0,233,0,0,0,237,0,0,0,60909,0,0,0,4,0,0,True,0,0.0,False,1300.703879983037,1410.484939356665,1241.004997388798,0.3291093352956354,0.3568865811657535
W_floor233_v238_bfi4,blend8,0,0,0,0,238,0,0,0,233,0,0,0,238,0,0,0,61166,0,0,0,4,0,0,True,0,0.0,False,1301.5229464994438,1411.1788869891664,1241.9904258640345,0.32910852757794457,0.3568365866273919
W_floor233_v239_bfi4,blend8,0,0,0,0,239,0,0,0,233,0,0,0,239,0,0,0,61423,0,0,0,4,0,0,True,0,0.0,False,1303.5167575116752,1413.3284494847917,1244.0090462443545,0.3290999047604746,0.35682414931788725
W_floor233_v240_bfi4,blend8,0,0,0,0,240,0,0,0,233,0,0,0,240,0,0,0,61680,0,0,0,4,0,0,True,0,0.0,False,1303.2481321280031,1413.112812621198,1243.793590180941,0.3290902212610228,0.35683274482270316
W_floor233_v241_bfi4,blend8,0,0,0,0,241,0,0,0,233,0,0,0,241,0,0,0,61937,0,0,0,4,0,0,True,0,0.0,False,1305.0722785512396,1415.0882858990494,1246.0197773243547,0.3290501606306921,0.3567886893579521
W_floor233_v242_bfi4,blend8,0,0,0,0,242,0,0,0,233,0,0,0,242,0,0,0,62194,0,0,0,4,0,0,True,0,0.0,False,1304.6157413910819,1414.6754821247623,1245.2584501981082,0.32907034815102476,0.35683131718703065
W_floor233_v243_bfi4,blend8,0,0,0,0,243,0,0,0,233,0,0,0,243,0,0,0,62451,0,0,0,4,0,0,True,0,0.0,False,1305.0502044345394,1415.1261700811906,1245.5982639381104,0.329078256686655,0.35683474203489135
W_floor233_v244_bfi4,blend8,0,0,0,0,244,0,0,0,233,0,0,0,244,0,0,0,62708,0,0,0,4,0,0,True,0,0.0,False,1305.7237980006998,1415.8278168702977,1246.3835436500729,0.3290688345036791,0.35681727657011547
W_floor233_v245_bfi4,blend8,0,0,0,0,245,0,0,0,233,0,0,0,245,0,0,0,62965,0,0,0,4,0,0,True,0,0.0,False,1306.9522135862744,1416.5572460675744,1250.4993816798979,0.3288750140645481,0.356455484279233
W_floor233_v246_bfi4,blend8,0,0,0,0,246,0,0,0,233,0,0,0,246,0,0,0,63222,0,0,0,4,0,0,True,0,0.0,False,1307.7406046826682,1417.2734675668935,1252.0198643873541,0.3288230941746823,0.3563644389631176
W_floor233_v247_bfi4,blend8,0,0,0,0,247,0,0,0,233,0,0,0,247,0,0,0,63479,0,0,0,4,0,0,True,0,0.0,False,1307.5754489218762,1417.7778378417233,1249.1887653751066,0.32898770015988843,0.35671476593858537
